2022-07-19T15:32:03
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061621.12914690 7001289F:109:CB97UANXX:1:2309:16356:17079/1	R1	+	-	-	-	0.365385	-
ERR2061621.12914691 7001289F:109:CB97UANXX:1:2209:8477:48961/1	R1	+	-	-	-	0.345455	-
ERR2061621.12914692 7001289F:109:CB97UANXX:1:2312:12502:64039/2	R2	-	-	+	-	-	0.345455
ERR2061621.12914693 7001289F:109:CB97UANXX:1:2110:9418:93908/2	R2	-	-	+	-	-	0.490909
ERR2061621.12914694 7001289F:109:CB97UANXX:1:2112:14881:87152/1	R1	+	-	-	-	0.345455	-
ERR2061621.12914695 7001289F:109:CB97UANXX:1:2105:8680:47253/1	R1	+	-	-	-	0.863636	-
ERR2061621.12914696 7001289F:109:CB97UANXX:1:1303:10235:13517/2	R2	-	-	+	-	-	0.365385
ERR2061621.12914697 7001289F:109:CB97UANXX:1:1314:17852:22827/2	R2	-	-	+	-	-	0.390909
ERR2061621.12914698 7001289F:109:CB97UANXX:1:1208:10189:30507/1	R1	+	-	-	-	0.345455	-
ERR2061621.12914699 7001289F:109:CB97UANXX:1:1116:14353:66244/2	R2	-	-	+	-	-	0.345455
ERR2061621.12914700 7001289F:109:CB97UANXX:1:2114:17269:31553/1	R1	+	-	-	-	0.348624	-
ERR2061621.12914701 7001289F:109:CB97UANXX:1:1308:2925:71187/2	R2	-	-	+	-	-	0.362637
ERR2061621.12914702 7001289F:109:CB97UANXX:1:1205:6539:32228/2	R2	-	-	+	-	-	0.302752
ERR2061621.12914703 7001289F:109:CB97UANXX:1:1101:16081:54814/2	R2	-	-	+	-	-	0.000000
ERR2061621.12914704 7001289F:109:CB97UANXX:1:2211:18039:99390/1	R1	+	-	-	-	0.000000	-
ERR2061621.12914705 7001289F:109:CB97UANXX:1:2213:17313:36818/1	R1	+	-	-	-	0.000000	-
ERR2061621.12914706 7001289F:109:CB97UANXX:1:2204:1519:24973/1	R1	+	-	-	-	0.000000	-
ERR2061621.12914707 7001289F:109:CB97UANXX:1:1313:11016:69399/1	R1	+	-	-	-	0.830508	-
ERR2061621.12914708 7001289F:109:CB97UANXX:1:1214:5890:20999/1	R1	+	-	-	-	0.000000	-
ERR2061621.12914709 7001289F:109:CB97UANXX:1:2303:16900:91928/1	R1	+	-	-	-	0.000000	-
ERR2061621.12914710 7001289F:109:CB97UANXX:1:2313:14587:55870/1	R1	+	-	-	+	0.000000	0.198347
ERR2061621.12914711 7001289F:109:CB97UANXX:1:2110:8426:80477/2	R2	-	-	+	-	-	0.590361
ERR2061621.12914712 7001289F:109:CB97UANXX:1:2216:12759:72627/2	R2	-	-	+	-	-	0.550562
ERR2061621.12914713 7001289F:109:CB97UANXX:1:2113:6803:91436/2	R2	-	-	+	-	-	0.550562
ERR2061621.12914714 7001289F:109:CB97UANXX:1:2208:7874:30083/2	R2	-	-	+	-	-	0.457944
ERR2061621.12914715 7001289F:109:CB97UANXX:1:1201:4150:30344/1	R1	+	-	-	-	0.590361	-
ERR2061621.12914716 7001289F:109:CB97UANXX:1:1306:9602:7690/2	R2	-	-	+	-	-	0.753846
ERR2061621.12914717 7001289F:109:CB97UANXX:1:1111:20146:49167/1	R1	+	-	-	-	0.457944	-
ERR2061621.12914718 7001289F:109:CB97UANXX:1:2307:5595:48784/1	R1	+	-	-	+	0.000000	0.344262
ERR2061621.12914719 7001289F:109:CB97UANXX:1:2307:16505:41161/2	R2	-	-	+	-	-	0.990476
ERR2061621.12914720 7001289F:109:CB97UANXX:1:2109:10572:46250/1	R1	+	-	-	+	0.263889	0.176471
ERR2061621.12914721 7001289F:109:CB97UANXX:1:2206:7174:47145/2	R2	-	-	+	-	-	0.345455
ERR2061621.12914724 7001289F:109:CB97UANXX:1:2314:1296:17254/2	R2	-	-	+	-	-	0.362637
ERR2061621.12914725 7001289F:109:CB97UANXX:1:1113:19117:66675/2	R2	-	-	+	-	-	0.302752
ERR2061621.12914726 7001289F:109:CB97UANXX:1:1103:16979:29827/2	R2	-	-	+	-	-	0.000000
ERR2061621.12914727 7001289F:109:CB97UANXX:1:2204:1629:26635/2	R2	-	-	+	-	-	0.000000
ERR2061621.12914728 7001289F:109:CB97UANXX:1:1207:16568:91712/2	R2	-	-	+	-	-	0.000000
ERR2061621.12914729 7001289F:109:CB97UANXX:1:1309:4506:27035/1	R1	+	-	-	+	0.956044	0.298077
ERR2061621.12914730 7001289F:109:CB97UANXX:1:1310:13327:25430/1	R1	+	-	-	+	0.000000	0.000000
ERR2061621.12914731 7001289F:109:CB97UANXX:1:2202:17877:35997/1	R1	+	-	-	-	0.590361	-
ERR2061621.12914732 7001289F:109:CB97UANXX:1:1111:17872:5033/2	R2	-	-	+	-	-	0.636364
ERR2061621.12914733 7001289F:109:CB97UANXX:1:1112:14531:28205/1	R1	-	+	+	-	0.000000	0.433628
ERR2061621.12914734 7001289F:109:CB97UANXX:1:1208:3126:68271/1	R1	-	+	+	-	0.000000	0.830508
ERR2061621.12914735 7001289F:109:CB97UANXX:1:1108:5624:10712/1	R1	+	-	-	-	0.781250	-
ERR2061621.12914736 7001289F:109:CB97UANXX:1:2104:13676:17203/1	R1	+	-	-	-	0.712766	-
ERR2061621.12914737 7001289F:109:CB97UANXX:1:2204:6575:40406/2	R2	-	-	-	+	-	0.000000
ERR2061621.12914738 7001289F:109:CB97UANXX:1:1213:11270:11938/1	R1	+	-	-	+	0.504673	0.000000
ERR2061621.12914740 7001289F:109:CB97UANXX:1:2216:8956:95030/2	R2	-	-	+	-	-	0.441860
ERR2061621.12914743 7001289F:109:CB97UANXX:1:2214:2353:25718/1	R1	-	+	+	-	0.109589	0.590361
ERR2061621.12914744 7001289F:109:CB97UANXX:1:2311:19943:21532/2	R2	-	-	+	-	-	0.760563
ERR2061621.12914745 7001289F:109:CB97UANXX:1:2204:19288:83206/1	R1	+	-	-	+	0.690141	0.000000
ERR2061621.12914746 7001289F:109:CB97UANXX:1:1304:8047:61610/1	R1	-	+	+	-	0.083333	0.714286
ERR2061621.12914747 7001289F:109:CB97UANXX:1:2113:8120:28287/1	R1	+	-	-	-	0.648936	-
ERR2061621.12914748 7001289F:109:CB97UANXX:1:2311:17820:71188/1	R1	+	-	-	+	0.961538	0.000000
ERR2061621.12914750 7001289F:109:CB97UANXX:1:1315:2385:77452/1	R1	+	-	-	-	0.600000	-
ERR2061621.12914751 7001289F:109:CB97UANXX:1:2112:8863:61935/1	R1	+	-	-	+	0.387755	0.238806
ERR2061621.12914752 7001289F:109:CB97UANXX:1:2104:11994:88388/1	R1	+	-	-	+	0.000000	0.041237
ERR2061621.12914753 7001289F:109:CB97UANXX:1:2110:12533:77353/1	R1	-	+	+	-	0.000000	0.550000
ERR2061621.12914757 7001289F:109:CB97UANXX:1:1101:15468:17949/1	R1	-	+	+	-	0.081395	0.000000
ERR2061621.12914759 7001289F:109:CB97UANXX:1:1316:9643:93399/1	R1	+	-	-	-	0.612903	-
ERR2061621.12914760 7001289F:109:CB97UANXX:1:1306:17780:18532/1	R1	-	+	+	-	0.000000	0.714286
ERR2061621.12914763 7001289F:109:CB97UANXX:1:2216:20276:50865/1	R1	-	+	+	-	0.755556	0.612903
ERR2061621.12914764 7001289F:109:CB97UANXX:1:2205:17349:7261/1	R1	-	+	+	-	0.129630	0.961538
ERR2061621.12914766 7001289F:109:CB97UANXX:1:2212:6547:2361/1	R1	+	-	-	+	0.924528	0.000000
ERR2061621.12914767 7001289F:109:CB97UANXX:1:1210:2242:2999/1	R1	+	-	-	+	0.302752	0.000000
ERR2061621.12914768 7001289F:109:CB97UANXX:1:2215:4192:4687/2	R2	-	-	+	-	-	0.636364
ERR2061621.12914769 7001289F:109:CB97UANXX:1:2211:12574:23922/1	R1	-	+	-	-	0.000000	-
ERR2061621.12914770 7001289F:109:CB97UANXX:1:2211:2522:32476/2	R2	-	-	+	-	-	0.760000
ERR2061621.12914772 7001289F:109:CB97UANXX:1:1108:2420:76619/1	R1	-	+	-	-	0.000000	-
ERR2061621.12914773 7001289F:109:CB97UANXX:1:2212:19995:79047/1	R1	+	-	-	-	0.924528	-
ERR2061621.12914774 7001289F:109:CB97UANXX:1:1206:5604:38207/1	R1	+	-	-	+	0.781250	0.000000
ERR2061621.12914775 7001289F:109:CB97UANXX:1:2313:16931:14313/1	R1	-	+	-	-	0.000000	-
ERR2061621.12914776 7001289F:109:CB97UANXX:1:1301:16811:60030/2	R2	-	-	-	+	-	0.000000
ERR2061621.12914778 7001289F:109:CB97UANXX:1:1309:19336:28479/1	R1	+	-	-	-	0.540984	-
ERR2061621.12914779 7001289F:109:CB97UANXX:1:1112:19910:48808/1	R1	+	-	-	-	0.673469	-
ERR2061621.12914780 7001289F:109:CB97UANXX:1:2311:19264:52892/2	R2	-	-	-	+	-	0.873950
ERR2061621.12914781 7001289F:109:CB97UANXX:1:2108:12260:36574/1	R1	+	-	-	+	0.862069	0.056338
ERR2061621.12914782 7001289F:109:CB97UANXX:1:2115:17904:27309/2	R2	-	-	+	-	-	0.863636
ERR2061621.12914783 7001289F:109:CB97UANXX:1:2306:2133:39406/1	R1	-	+	+	-	0.000000	0.128205
ERR2061621.12914784 7001289F:109:CB97UANXX:1:1101:2424:100250/1	R1	-	+	+	-	0.125000	0.000000
ERR2061621.12914785 7001289F:109:CB97UANXX:1:1204:13561:68348/1	R1	-	+	+	-	0.140000	0.000000
ERR2061621.12914786 7001289F:109:CB97UANXX:1:2301:7561:57288/1	R1	+	-	-	+	0.446429	0.000000
ERR2061621.12914789 7001289F:109:CB97UANXX:1:1206:19560:91619/1	R1	-	+	+	-	0.000000	0.600000
ERR2061621.12914791 7001289F:109:CB97UANXX:1:2307:16629:74723/1	R1	+	-	-	-	0.981308	-
ERR2061621.12914792 7001289F:109:CB97UANXX:1:2315:17620:51285/2	R2	-	-	+	-	-	0.891892
ERR2061621.12914793 7001289F:109:CB97UANXX:1:1308:21149:63517/1	R1	-	+	-	-	0.000000	-
ERR2061621.12951134 7001289F:109:CB97UANXX:1:1106:6388:42240/1	R1	-	+	-	-	0.000000	-
ERR2061621.13178404 7001289F:109:CB97UANXX:1:1113:11712:60670/1	R1	-	+	-	-	0.549180	-
ERR2061621.13255149 7001289F:109:CB97UANXX:1:2315:15324:81837/2	R2	-	-	+	-	-	0.714286
ERR2061621.13388480 7001289F:109:CB97UANXX:1:1203:20954:16626/2	R2	-	-	+	-	-	0.609756
ERR2061621.13684469 7001289F:109:CB97UANXX:1:2109:13455:79119/2	R2	-	-	+	-	-	0.446429
ERR2061621.13690666 7001289F:109:CB97UANXX:1:1216:18485:58582/1	R1	-	+	-	-	0.000000	-
ERR2061621.14896350 7001289F:109:CB97UANXX:1:1102:15911:57025/1	R1	+	-	-	-	0.413043	-
ERR2061621.14896351 7001289F:109:CB97UANXX:1:1212:6994:58314/1	R1	+	-	-	-	0.000000	-
ERR2061621.14896355 7001289F:109:CB97UANXX:1:2109:15752:22707/1	R1	+	-	-	-	0.693182	-
ERR2061621.14896358 7001289F:109:CB97UANXX:1:1202:18602:85800/1	R1	+	-	-	-	0.485149	-
ERR2061621.14896359 7001289F:109:CB97UANXX:1:2301:20993:27822/1	R1	+	-	-	-	0.753846	-
ERR2061621.14896365 7001289F:109:CB97UANXX:1:1304:14282:51478/1	R1	-	+	-	-	0.571429	-
ERR2061621.15151348 7001289F:109:CB97UANXX:1:1108:13351:98271/2	R2	-	-	+	-	-	0.678571
ERR2061621.15201852 7001289F:109:CB97UANXX:1:2207:5221:22522/2	R2	-	-	-	+	-	0.000000
ERR2061621.15333184 7001289F:109:CB97UANXX:1:1104:6013:85149/2	R2	-	-	-	+	-	0.526316
ERR2061621.15353821 7001289F:109:CB97UANXX:1:1112:21257:91952/1	R1	-	+	-	-	0.558140	-
ERR2061621.15597542 7001289F:109:CB97UANXX:1:1110:19211:73467/2	R2	-	-	-	+	-	0.073770
ERR2061621.16237311 7001289F:109:CB97UANXX:1:1304:17288:63510/1	R1	+	-	-	-	0.417722	-
ERR2061621.16366406 7001289F:109:CB97UANXX:1:1204:17360:6489/1	R1	+	-	-	-	0.446429	-
ERR2061621.17149488 7001289F:109:CB97UANXX:1:2316:3257:92297/1	R1	+	-	-	-	0.956044	-
ERR2061621.17324072 7001289F:109:CB97UANXX:1:2302:15378:84943/2	R2	-	-	-	+	-	0.000000
ERR2061621.17330877 7001289F:109:CB97UANXX:1:1108:2152:24087/2	R2	-	-	-	+	-	0.000000
ERR2061621.17441235 7001289F:109:CB97UANXX:1:2301:12008:40588/1	R1	+	-	-	-	0.662500	-
ERR2061621.17441241 7001289F:109:CB97UANXX:1:2111:4077:95805/1	R1	+	-	-	-	0.550000	-
ERR2061621.17441242 7001289F:109:CB97UANXX:1:1313:20516:3449/2	R2	-	-	+	-	-	0.492537
ERR2061621.17660559 7001289F:109:CB97UANXX:1:1301:9201:34443/2	R2	-	-	-	+	-	0.000000
ERR2061621.17677834 7001289F:109:CB97UANXX:1:2211:13418:14211/1	R1	-	+	-	-	0.000000	-
ERR2061621.17784780 7001289F:109:CB97UANXX:1:1308:8741:29938/1	R1	+	-	-	-	0.657895	-
ERR2061621.18146236 7001289F:109:CB97UANXX:1:1110:4796:92703/2	R2	-	-	+	-	-	0.000000
ERR2061621.18146237 7001289F:109:CB97UANXX:1:1107:9965:35655/2	R2	-	-	+	-	-	0.000000
ERR2061621.18146238 7001289F:109:CB97UANXX:1:1314:3835:75996/2	R2	-	-	-	+	-	0.056338
ERR2061621.18146239 7001289F:109:CB97UANXX:1:1201:18006:69652/2	R2	-	-	+	-	-	0.000000
ERR2061621.18146240 7001289F:109:CB97UANXX:1:2314:2024:36939/1	R1	+	-	-	-	0.457944	-
ERR2061621.18146241 7001289F:109:CB97UANXX:1:2110:9201:69142/2	R2	-	-	+	-	-	0.830357
ERR2061621.18146242 7001289F:109:CB97UANXX:1:1202:3912:21048/2	R2	-	-	+	-	-	0.000000
ERR2061621.18146243 7001289F:109:CB97UANXX:1:2209:5773:63700/2	R2	-	-	+	-	-	0.837838
ERR2061621.18146244 7001289F:109:CB97UANXX:1:2211:21028:71258/2	R2	-	-	+	-	-	0.446429
ERR2061621.18146245 7001289F:109:CB97UANXX:1:2114:1321:36813/2	R2	-	-	+	-	-	0.000000
ERR2061621.18146246 7001289F:109:CB97UANXX:1:1313:13927:51652/1	R1	+	-	-	-	0.446429	-
ERR2061621.18146247 7001289F:109:CB97UANXX:1:1209:20505:79099/1	R1	+	-	-	-	0.302752	-
ERR2061621.18146248 7001289F:109:CB97UANXX:1:1110:12164:82115/1	R1	+	-	-	-	0.875000	-
ERR2061621.18146249 7001289F:109:CB97UANXX:1:1216:16680:75128/2	R2	-	-	+	-	-	0.345455
ERR2061621.18146250 7001289F:109:CB97UANXX:1:1114:20477:18851/2	R2	-	-	+	-	-	0.446429
ERR2061621.18146251 7001289F:109:CB97UANXX:1:2307:10044:22487/1	R1	+	-	-	-	0.446429	-
ERR2061621.18146252 7001289F:109:CB97UANXX:1:1301:13923:73985/1	R1	-	+	+	-	0.000000	0.471698
ERR2061621.18146253 7001289F:109:CB97UANXX:1:2203:8998:10674/1	R1	+	-	-	-	0.446429	-
ERR2061621.18146254 7001289F:109:CB97UANXX:1:1302:17808:95617/1	R1	+	-	-	-	0.446429	-
ERR2061621.18146255 7001289F:109:CB97UANXX:1:1205:9795:74963/1	R1	+	-	-	-	0.446429	-
ERR2061621.18146256 7001289F:109:CB97UANXX:1:2302:14097:81679/2	R2	-	-	+	-	-	0.446429
ERR2061621.18146257 7001289F:109:CB97UANXX:1:2206:16449:94901/1	R1	-	+	+	-	0.000000	0.345455
ERR2061621.18146258 7001289F:109:CB97UANXX:1:1102:16621:83708/1	R1	-	+	+	-	0.000000	0.457944
ERR2061621.18146259 7001289F:109:CB97UANXX:1:2212:8204:25073/1	R1	+	-	-	-	0.345455	-
ERR2061621.18146260 7001289F:109:CB97UANXX:1:2316:8414:9881/1	R1	+	-	-	-	0.457944	-
ERR2061621.18146261 7001289F:109:CB97UANXX:1:2206:6912:61382/2	R2	-	-	+	-	-	0.485149
ERR2061621.18146263 7001289F:109:CB97UANXX:1:1309:2870:57424/1	R1	+	-	-	-	0.000000	-
ERR2061621.18146264 7001289F:109:CB97UANXX:1:2104:16346:32458/1	R1	+	-	-	-	0.756098	-
ERR2061621.18146265 7001289F:109:CB97UANXX:1:1303:20162:87369/2	R2	-	-	+	-	-	0.471698
ERR2061621.18146266 7001289F:109:CB97UANXX:1:1307:3787:2887/1	R1	+	-	-	-	0.457944	-
ERR2061621.18146267 7001289F:109:CB97UANXX:1:1212:11626:79479/1	R1	+	-	-	-	0.515789	-
ERR2061621.18146268 7001289F:109:CB97UANXX:1:1213:9770:20637/2	R2	-	-	+	-	-	0.345455
ERR2061621.18146269 7001289F:109:CB97UANXX:1:1204:3730:69308/2	R2	-	-	+	-	-	0.457944
ERR2061621.18146270 7001289F:109:CB97UANXX:1:1203:2507:36976/2	R2	-	-	+	-	-	0.000000
ERR2061621.18146271 7001289F:109:CB97UANXX:1:2305:15494:75053/1	R1	+	-	-	-	0.515789	-
ERR2061621.18146272 7001289F:109:CB97UANXX:1:1214:12565:79921/1	R1	+	-	-	+	0.000000	0.000000
ERR2061621.18146273 7001289F:109:CB97UANXX:1:2307:4641:70890/1	R1	-	+	+	-	0.000000	0.822430
ERR2061621.18146274 7001289F:109:CB97UANXX:1:1101:14976:28442/1	R1	-	+	+	-	0.000000	0.471698
ERR2061621.18146275 7001289F:109:CB97UANXX:1:1105:10027:2062/1	R1	+	-	-	-	0.452055	-
ERR2061621.18146276 7001289F:109:CB97UANXX:1:1209:13989:76128/2	R2	-	-	+	-	-	0.514019
ERR2061621.18146277 7001289F:109:CB97UANXX:1:1215:3760:68093/2	R2	-	-	+	-	-	0.000000
ERR2061621.18146278 7001289F:109:CB97UANXX:1:1308:7519:28339/1	R1	+	-	-	-	0.760000	-
ERR2061621.18146279 7001289F:109:CB97UANXX:1:2208:16238:31293/1	R1	-	+	+	-	0.000000	0.000000
ERR2061621.18146280 7001289F:109:CB97UANXX:1:2108:15512:84816/1	R1	-	+	+	-	0.000000	0.446429
ERR2061621.18146281 7001289F:109:CB97UANXX:1:1310:17251:17318/1	R1	+	-	-	+	0.457944	0.041322
ERR2061621.18146282 7001289F:109:CB97UANXX:1:1202:3092:22861/1	R1	-	+	+	-	0.000000	0.491071
ERR2061621.18146283 7001289F:109:CB97UANXX:1:2214:18778:10881/1	R1	-	+	-	-	0.000000	-
ERR2061621.18146284 7001289F:109:CB97UANXX:1:2103:5142:36392/1	R1	-	+	-	-	0.000000	-
ERR2061621.18146286 7001289F:109:CB97UANXX:1:2311:11794:53647/2	R2	-	-	+	-	-	0.000000
ERR2061621.18146287 7001289F:109:CB97UANXX:1:2311:14710:69182/1	R1	+	-	-	+	0.345455	0.000000
ERR2061621.18146288 7001289F:109:CB97UANXX:1:2315:8168:55210/1	R1	+	-	-	-	0.345455	-
ERR2061621.18146289 7001289F:109:CB97UANXX:1:2211:12719:21521/1	R1	+	-	-	-	0.345455	-
ERR2061621.18146290 7001289F:109:CB97UANXX:1:2204:6811:61457/1	R1	+	-	-	-	0.302752	-
ERR2061621.18146291 7001289F:109:CB97UANXX:1:2216:3663:57020/1	R1	+	-	-	-	0.345455	-
ERR2061621.18146292 7001289F:109:CB97UANXX:1:2111:1261:22546/1	R1	+	-	-	-	0.302752	-
ERR2061621.18146293 7001289F:109:CB97UANXX:1:2111:6216:44530/1	R1	+	-	-	-	0.406593	-
ERR2061621.18146294 7001289F:109:CB97UANXX:1:2111:6113:75042/1	R1	-	+	+	-	0.244898	0.719101
ERR2061621.18146295 7001289F:109:CB97UANXX:1:1309:9834:89514/1	R1	+	-	-	-	0.345455	-
ERR2061621.18146297 7001289F:109:CB97UANXX:1:2103:13974:60569/2	R2	-	-	+	-	-	0.600000
ERR2061621.18146298 7001289F:109:CB97UANXX:1:1310:4784:88762/1	R1	+	-	-	-	0.457944	-
ERR2061621.18146299 7001289F:109:CB97UANXX:1:2107:6089:49854/1	R1	+	-	-	-	0.302752	-
ERR2061621.18146300 7001289F:109:CB97UANXX:1:1311:17242:70608/1	R1	+	-	-	-	0.101852	-
ERR2061621.18146301 7001289F:109:CB97UANXX:1:1302:11840:18889/2	R2	-	-	+	-	-	0.956044
ERR2061621.18146302 7001289F:109:CB97UANXX:1:1304:14177:50549/1	R1	+	-	-	-	0.320388	-
ERR2061621.18146303 7001289F:109:CB97UANXX:1:1314:8203:21611/1	R1	+	-	-	-	0.345455	-
ERR2061621.18146304 7001289F:109:CB97UANXX:1:1307:11272:50119/1	R1	+	-	-	-	0.457944	-
ERR2061621.18146305 7001289F:109:CB97UANXX:1:1109:7118:20001/2	R2	-	-	+	-	-	0.531915
ERR2061621.18146306 7001289F:109:CB97UANXX:1:1204:19936:31177/1	R1	+	-	-	-	0.345455	-
ERR2061621.18146307 7001289F:109:CB97UANXX:1:1203:19006:86663/2	R2	-	-	+	-	-	0.436364
ERR2061621.18146308 7001289F:109:CB97UANXX:1:1113:6715:37134/1	R1	+	-	-	-	0.000000	-
ERR2061621.18146309 7001289F:109:CB97UANXX:1:1116:11630:96504/1	R1	+	-	-	+	0.345455	0.000000
ERR2061621.18146310 7001289F:109:CB97UANXX:1:2210:18449:41299/1	R1	+	-	-	+	0.000000	0.000000
ERR2061621.18146311 7001289F:109:CB97UANXX:1:2212:18220:73687/1	R1	-	+	+	-	0.000000	0.580357
ERR2061621.18146312 7001289F:109:CB97UANXX:1:2204:6020:101089/1	R1	-	+	+	-	0.000000	0.457944
ERR2061621.18146313 7001289F:109:CB97UANXX:1:1309:1214:75578/1	R1	+	-	-	+	0.302752	0.000000
ERR2061621.18146314 7001289F:109:CB97UANXX:1:1314:8505:88259/1	R1	+	-	-	+	0.457944	0.000000
ERR2061621.18146315 7001289F:109:CB97UANXX:1:1305:4480:84228/1	R1	+	-	-	+	0.446429	0.155738
ERR2061621.18146316 7001289F:109:CB97UANXX:1:2306:10915:28212/1	R1	-	+	-	-	0.000000	-
ERR2061621.18146317 7001289F:109:CB97UANXX:1:1101:1425:74870/2	R2	-	-	+	-	-	0.345455
ERR2061621.18146318 7001289F:109:CB97UANXX:1:2211:7996:50951/2	R2	-	-	+	-	-	0.862069
ERR2061621.18146319 7001289F:109:CB97UANXX:1:2215:5130:56223/1	R1	+	-	-	-	0.000000	-
ERR2061621.18146320 7001289F:109:CB97UANXX:1:2109:6711:96674/1	R1	+	-	-	-	0.924528	-
ERR2061621.18146321 7001289F:109:CB97UANXX:1:2102:4226:41002/1	R1	+	-	-	-	0.000000	-
ERR2061621.18146322 7001289F:109:CB97UANXX:1:2114:19807:6700/2	R2	-	-	+	-	-	0.452055
ERR2061621.18146323 7001289F:109:CB97UANXX:1:1210:13180:83182/1	R1	+	-	-	-	0.345455	-
ERR2061621.18146324 7001289F:109:CB97UANXX:1:1212:11941:7562/2	R2	-	-	+	-	-	0.714286
ERR2061621.18146325 7001289F:109:CB97UANXX:1:1204:4108:28243/1	R1	-	+	+	-	0.000000	0.345455
ERR2061621.18146326 7001289F:109:CB97UANXX:1:1308:20545:41643/1	R1	+	-	-	-	0.942857	-
ERR2061621.18146327 7001289F:109:CB97UANXX:1:2201:2432:42200/1	R1	-	+	+	-	0.000000	0.446429
ERR2061621.18146328 7001289F:109:CB97UANXX:1:2316:7086:24177/1	R1	+	-	-	+	0.531915	0.096774
ERR2061621.18146329 7001289F:109:CB97UANXX:1:1202:8114:47650/1	R1	-	+	+	-	0.000000	0.433628
ERR2061621.18146330 7001289F:109:CB97UANXX:1:1103:17761:96120/1	R1	+	-	-	+	0.433628	0.000000
ERR2061621.18146331 7001289F:109:CB97UANXX:1:2315:2588:18087/1	R1	-	+	+	-	0.046729	0.423077
ERR2061621.18146332 7001289F:109:CB97UANXX:1:2104:15337:84079/1	R1	-	+	+	-	0.524752	0.447059
ERR2061621.18146333 7001289F:109:CB97UANXX:1:1209:10910:57918/1	R1	+	-	-	+	0.000000	0.000000
ERR2061621.18146334 7001289F:109:CB97UANXX:1:1303:15101:53082/1	R1	-	+	+	-	0.000000	0.446429
ERR2061621.18146335 7001289F:109:CB97UANXX:1:1112:17886:11435/1	R1	-	+	+	-	0.129630	0.961538
ERR2061621.18146336 7001289F:109:CB97UANXX:1:1307:2892:51639/1	R1	-	+	+	-	0.000000	0.518868
ERR2061621.18146337 7001289F:109:CB97UANXX:1:2216:15231:52149/2	R2	-	-	+	-	-	0.500000
ERR2061621.18146338 7001289F:109:CB97UANXX:1:2114:18762:54022/1	R1	+	-	-	+	0.413043	0.033898
ERR2061621.18146339 7001289F:109:CB97UANXX:1:2307:5955:50999/1	R1	+	-	-	+	0.000000	0.000000
ERR2061621.18146340 7001289F:109:CB97UANXX:1:1106:7515:52822/1	R1	-	+	+	-	0.147541	0.446429
ERR2061621.18146341 7001289F:109:CB97UANXX:1:2312:15672:28447/1	R1	+	-	-	+	0.514019	0.075472
ERR2061621.18146342 7001289F:109:CB97UANXX:1:2207:16615:23331/1	R1	-	+	+	-	0.000000	0.055556
ERR2061621.18146343 7001289F:109:CB97UANXX:1:2112:10138:72798/1	R1	+	-	-	+	0.452055	0.872881
ERR2061621.18146344 7001289F:109:CB97UANXX:1:2304:12683:83305/1	R1	-	+	+	-	0.000000	0.558824
ERR2061621.18146345 7001289F:109:CB97UANXX:1:2304:3072:27733/1	R1	-	+	+	-	0.000000	0.568182
ERR2061621.18146346 7001289F:109:CB97UANXX:1:2305:17503:5155/1	R1	+	-	-	+	0.515789	0.078431
ERR2061621.18146348 7001289F:109:CB97UANXX:1:1206:3694:5842/2	R2	-	-	+	-	-	0.568182
ERR2061621.18146351 7001289F:109:CB97UANXX:1:1111:1952:78088/1	R1	+	-	-	+	0.657895	0.000000
ERR2061621.18146353 7001289F:109:CB97UANXX:1:2105:8163:71681/1	R1	+	-	-	+	0.518868	0.131868
ERR2061621.18146354 7001289F:109:CB97UANXX:1:2108:12322:81267/1	R1	-	+	-	-	0.000000	-
ERR2061621.18146356 7001289F:109:CB97UANXX:1:2214:2799:6065/1	R1	+	-	-	-	0.000000	-
ERR2061621.18146357 7001289F:109:CB97UANXX:1:2211:8433:92413/1	R1	+	-	-	-	0.830508	-
ERR2061621.18146358 7001289F:109:CB97UANXX:1:2101:14390:25100/2	R2	-	-	-	+	-	0.976000
ERR2061621.18146359 7001289F:109:CB97UANXX:1:1208:14884:100423/1	R1	+	-	-	-	0.550562	-
ERR2061621.18146362 7001289F:109:CB97UANXX:1:1216:19454:16821/1	R1	+	-	-	+	0.830508	0.000000
ERR2061621.18146368 7001289F:109:CB97UANXX:1:2213:6785:2615/2	R2	-	-	+	-	-	0.760000
ERR2061621.18146370 7001289F:109:CB97UANXX:1:1206:15318:39150/2	R2	-	-	+	-	-	0.000000
ERR2061621.18146372 7001289F:109:CB97UANXX:1:1306:5846:38068/1	R1	-	+	+	-	0.000000	0.734513
ERR2061621.18146380 7001289F:109:CB97UANXX:1:2101:12046:53253/1	R1	+	-	-	-	0.457944	-
ERR2061621.18146381 7001289F:109:CB97UANXX:1:2107:4586:84038/2	R2	-	-	+	-	-	0.517857
ERR2061621.18146407 7001289F:109:CB97UANXX:1:1102:11611:10350/2	R2	-	-	+	-	-	0.417722
ERR2061621.18146408 7001289F:109:CB97UANXX:1:1116:8377:87689/2	R2	-	-	-	+	-	0.000000
ERR2061621.18146409 7001289F:109:CB97UANXX:1:2308:13687:60231/1	R1	+	-	-	+	0.320388	0.162602
ERR2061621.18146410 7001289F:109:CB97UANXX:1:2314:8872:14500/2	R2	-	-	+	-	-	0.000000
