2024-12-30T14:57:11
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061624.18569328 7001289F:109:CB97UANXX:2:2213:17052:42660/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569331 7001289F:109:CB97UANXX:2:2102:5057:50516/1	R1	+	-	+	-	0.471698	0.471698
ERR2061624.18569333 7001289F:109:CB97UANXX:2:2106:5008:38616/1	R1	+	-	+	-	0.600000	0.600000
ERR2061624.18569334 7001289F:109:CB97UANXX:2:2308:8526:10420/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569336 7001289F:109:CB97UANXX:2:1112:1990:96066/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569339 7001289F:109:CB97UANXX:2:1313:7169:30940/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569342 7001289F:109:CB97UANXX:2:1207:16271:38402/1	R1	+	-	+	-	0.612903	0.612903
ERR2061624.18569343 7001289F:109:CB97UANXX:2:2111:16688:31039/1	R1	+	-	+	-	0.468354	0.468354
ERR2061624.18569344 7001289F:109:CB97UANXX:2:2213:5319:81681/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569345 7001289F:109:CB97UANXX:2:1216:12198:52763/1	R1	+	-	+	-	0.781250	0.781250
ERR2061624.18569346 7001289F:109:CB97UANXX:2:1301:20019:23138/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569347 7001289F:109:CB97UANXX:2:1214:12954:86142/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569357 7001289F:109:CB97UANXX:2:2212:5540:28837/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569361 7001289F:109:CB97UANXX:2:2306:14339:15565/1	R1	+	-	+	-	0.950000	0.950000
ERR2061624.18569364 7001289F:109:CB97UANXX:2:2201:15163:55198/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569365 7001289F:109:CB97UANXX:2:2215:21253:69737/1	R1	+	-	+	-	0.781250	0.781250
ERR2061624.18569366 7001289F:109:CB97UANXX:2:2201:10240:52774/1	R1	-	+	-	+	0.060606	0.060606
ERR2061624.18569367 7001289F:109:CB97UANXX:2:2109:14523:15517/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569368 7001289F:109:CB97UANXX:2:1209:5975:9800/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569371 7001289F:109:CB97UANXX:2:1111:12591:5699/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569372 7001289F:109:CB97UANXX:2:1204:11264:90236/1	R1	+	-	+	-	0.891892	0.891892
ERR2061624.18569374 7001289F:109:CB97UANXX:2:1214:3492:30625/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569375 7001289F:109:CB97UANXX:2:2213:16845:14167/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.18569377 7001289F:109:CB97UANXX:2:2213:15390:63573/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569379 7001289F:109:CB97UANXX:2:1201:14213:8814/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569383 7001289F:109:CB97UANXX:2:1316:18385:90191/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.18569389 7001289F:109:CB97UANXX:2:2103:11084:21451/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569390 7001289F:109:CB97UANXX:2:2116:16034:97354/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569392 7001289F:109:CB97UANXX:2:1309:11097:16435/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.18569394 7001289F:109:CB97UANXX:2:1308:19944:68831/1	R1	+	-	+	-	0.673469	0.673469
ERR2061624.18569396 7001289F:109:CB97UANXX:2:1302:17461:79046/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569397 7001289F:109:CB97UANXX:2:1306:2843:69855/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569402 7001289F:109:CB97UANXX:2:1112:13928:37276/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569403 7001289F:109:CB97UANXX:2:1108:5560:6166/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569404 7001289F:109:CB97UANXX:2:1303:10314:87111/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569406 7001289F:109:CB97UANXX:2:2302:14516:36971/1	R1	+	-	+	-	0.492537	0.492537
ERR2061624.18569407 7001289F:109:CB97UANXX:2:2306:15254:44158/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569408 7001289F:109:CB97UANXX:2:2112:20308:4933/1	R1	+	-	+	-	0.417722	0.417722
ERR2061624.18569409 7001289F:109:CB97UANXX:2:2104:6053:74842/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569410 7001289F:109:CB97UANXX:2:2202:3532:98784/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569412 7001289F:109:CB97UANXX:2:2201:3848:60591/1	R1	+	-	+	-	0.753846	0.753846
ERR2061624.18569413 7001289F:109:CB97UANXX:2:1308:2685:24845/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569415 7001289F:109:CB97UANXX:2:1311:6636:2524/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569416 7001289F:109:CB97UANXX:2:1213:5155:28685/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.18569417 7001289F:109:CB97UANXX:2:1303:13323:29978/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569418 7001289F:109:CB97UANXX:2:2106:10293:27087/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.18569420 7001289F:109:CB97UANXX:2:2113:19327:18279/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.18569422 7001289F:109:CB97UANXX:2:1315:18692:15618/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.18569423 7001289F:109:CB97UANXX:2:2101:1785:34284/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.21198763 7001289F:109:CB97UANXX:2:1310:11061:93277/1	R1	-	+	-	+	0.600000	0.600000
ERR2061624.21371552 7001289F:109:CB97UANXX:2:1314:14380:37564/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.21506221 7001289F:109:CB97UANXX:2:1207:17835:78779/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.22011640 7001289F:109:CB97UANXX:2:1111:18420:29506/1	R1	-	+	-	+	0.414634	0.414634
ERR2061624.22582870 7001289F:109:CB97UANXX:2:2316:4364:98915/1	R1	-	+	-	+	0.526316	0.526316
ERR2061624.24551128 7001289F:109:CB97UANXX:2:2110:4475:44907/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.24913941 7001289F:109:CB97UANXX:2:1206:21275:19340/1	R1	+	-	+	-	0.606742	0.606742
ERR2061624.25749768 7001289F:109:CB97UANXX:2:1316:4575:37267/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909581 7001289F:109:CB97UANXX:2:1201:9989:37511/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909584 7001289F:109:CB97UANXX:2:1116:1636:29290/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909591 7001289F:109:CB97UANXX:2:2107:3806:55868/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909592 7001289F:109:CB97UANXX:2:1301:2938:60552/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909593 7001289F:109:CB97UANXX:2:1316:14158:62216/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909595 7001289F:109:CB97UANXX:2:1212:9572:83827/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909596 7001289F:109:CB97UANXX:2:1110:4289:90666/1	R1	+	-	+	-	0.471698	0.471698
ERR2061624.25909597 7001289F:109:CB97UANXX:2:1113:19220:27702/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909600 7001289F:109:CB97UANXX:2:2301:3171:2684/1	R1	+	-	+	-	0.486726	0.486726
ERR2061624.25909602 7001289F:109:CB97UANXX:2:2303:15227:31057/1	R1	+	-	+	-	0.650602	0.650602
ERR2061624.25909605 7001289F:109:CB97UANXX:2:2307:20341:86790/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909609 7001289F:109:CB97UANXX:2:1110:10864:54661/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909610 7001289F:109:CB97UANXX:2:2210:17074:78304/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909611 7001289F:109:CB97UANXX:2:2204:5417:47628/1	R1	+	-	+	-	0.891892	0.891892
ERR2061624.25909613 7001289F:109:CB97UANXX:2:2110:13122:55512/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909614 7001289F:109:CB97UANXX:2:2116:4226:2333/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909616 7001289F:109:CB97UANXX:2:1311:13632:37142/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909617 7001289F:109:CB97UANXX:2:1314:10772:7620/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909619 7001289F:109:CB97UANXX:2:1303:8735:96682/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909620 7001289F:109:CB97UANXX:2:1202:12967:32192/1	R1	+	-	+	-	0.471698	0.471698
ERR2061624.25909621 7001289F:109:CB97UANXX:2:1216:10342:20718/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909622 7001289F:109:CB97UANXX:2:1206:7352:68134/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909624 7001289F:109:CB97UANXX:2:1101:5731:29486/1	R1	+	-	+	-	0.741071	0.741071
ERR2061624.25909625 7001289F:109:CB97UANXX:2:2209:3366:18798/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909627 7001289F:109:CB97UANXX:2:2210:19827:68882/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909631 7001289F:109:CB97UANXX:2:2308:16715:27438/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909633 7001289F:109:CB97UANXX:2:2108:8703:46200/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909635 7001289F:109:CB97UANXX:2:2114:10723:93651/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909636 7001289F:109:CB97UANXX:2:2103:17832:45115/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909638 7001289F:109:CB97UANXX:2:2106:4730:91949/1	R1	+	-	+	-	0.471698	0.471698
ERR2061624.25909639 7001289F:109:CB97UANXX:2:1302:1570:52277/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909640 7001289F:109:CB97UANXX:2:1313:1428:13359/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909641 7001289F:109:CB97UANXX:2:1313:19733:16771/1	R1	+	-	+	-	0.345455	0.345455
ERR2061624.25909642 7001289F:109:CB97UANXX:2:1314:10932:25090/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909644 7001289F:109:CB97UANXX:2:1305:20323:18093/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909647 7001289F:109:CB97UANXX:2:1203:6457:70708/1	R1	+	-	+	-	0.485149	0.485149
ERR2061624.25909649 7001289F:109:CB97UANXX:2:1113:4122:53621/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909651 7001289F:109:CB97UANXX:2:2210:15444:84362/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909653 7001289F:109:CB97UANXX:2:1106:17214:19057/1	R1	+	-	+	-	0.471698	0.471698
ERR2061624.25909655 7001289F:109:CB97UANXX:2:2305:18889:22612/1	R1	+	-	+	-	0.471698	0.471698
ERR2061624.25909657 7001289F:109:CB97UANXX:2:2314:4504:63388/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909658 7001289F:109:CB97UANXX:2:1213:9147:13721/1	R1	-	+	-	+	0.279070	0.279070
ERR2061624.25909659 7001289F:109:CB97UANXX:2:1216:20510:71596/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909660 7001289F:109:CB97UANXX:2:2203:19698:26566/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909661 7001289F:109:CB97UANXX:2:2105:5885:100628/1	R1	+	-	+	-	0.471698	0.471698
ERR2061624.25909662 7001289F:109:CB97UANXX:2:2107:13660:64959/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909663 7001289F:109:CB97UANXX:2:1109:4299:98570/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909664 7001289F:109:CB97UANXX:2:1110:18987:79176/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909665 7001289F:109:CB97UANXX:2:1216:6996:2207/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909667 7001289F:109:CB97UANXX:2:1105:19101:75212/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909668 7001289F:109:CB97UANXX:2:2212:6891:47996/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909669 7001289F:109:CB97UANXX:2:2211:7613:88544/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909670 7001289F:109:CB97UANXX:2:2110:2978:101068/1	R1	-	+	-	+	0.033058	0.033058
ERR2061624.25909671 7001289F:109:CB97UANXX:2:2114:12730:5729/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909672 7001289F:109:CB97UANXX:2:2316:19170:16060/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909675 7001289F:109:CB97UANXX:2:2208:20247:50943/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909676 7001289F:109:CB97UANXX:2:2101:15070:90838/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909677 7001289F:109:CB97UANXX:2:2113:13940:38681/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909680 7001289F:109:CB97UANXX:2:1207:6978:90197/1	R1	+	-	+	-	0.454545	0.454545
ERR2061624.25909682 7001289F:109:CB97UANXX:2:1111:11457:52213/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909683 7001289F:109:CB97UANXX:2:1101:11353:21230/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909684 7001289F:109:CB97UANXX:2:2209:5388:60338/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909685 7001289F:109:CB97UANXX:2:2210:15279:83107/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909686 7001289F:109:CB97UANXX:2:1107:4581:47592/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909687 7001289F:109:CB97UANXX:2:1108:7453:91577/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909688 7001289F:109:CB97UANXX:2:2216:16086:72765/1	R1	+	-	+	-	0.320388	0.320388
ERR2061624.25909693 7001289F:109:CB97UANXX:2:2312:7546:29934/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909695 7001289F:109:CB97UANXX:2:2313:21210:100377/1	R1	+	-	+	-	0.388235	0.388235
ERR2061624.25909696 7001289F:109:CB97UANXX:2:2316:3014:90122/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909697 7001289F:109:CB97UANXX:2:2204:17974:82754/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909698 7001289F:109:CB97UANXX:2:2110:13433:52480/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909699 7001289F:109:CB97UANXX:2:2207:11843:71646/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909700 7001289F:109:CB97UANXX:2:2212:6152:8391/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909701 7001289F:109:CB97UANXX:2:2207:7508:16200/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909702 7001289F:109:CB97UANXX:2:1301:9711:32863/1	R1	+	-	+	-	0.759259	0.759259
ERR2061624.25909703 7001289F:109:CB97UANXX:2:1303:7044:68096/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909704 7001289F:109:CB97UANXX:2:1308:18492:77344/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909705 7001289F:109:CB97UANXX:2:1213:17239:49441/1	R1	+	-	+	-	0.320388	0.320388
ERR2061624.25909706 7001289F:109:CB97UANXX:2:1204:10830:68347/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909708 7001289F:109:CB97UANXX:2:2211:7594:75789/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909711 7001289F:109:CB97UANXX:2:2313:18040:60617/1	R1	+	-	+	-	0.452055	0.452055
ERR2061624.25909712 7001289F:109:CB97UANXX:2:2314:3581:91305/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909713 7001289F:109:CB97UANXX:2:2311:15770:42166/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909714 7001289F:109:CB97UANXX:2:1115:14541:45393/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909716 7001289F:109:CB97UANXX:2:1111:5505:90222/1	R1	-	+	-	+	0.055556	0.055556
ERR2061624.25909717 7001289F:109:CB97UANXX:2:2102:4380:67453/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909718 7001289F:109:CB97UANXX:2:2304:4679:30135/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909720 7001289F:109:CB97UANXX:2:1105:13909:77107/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909721 7001289F:109:CB97UANXX:2:2109:4620:45680/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909722 7001289F:109:CB97UANXX:2:2113:15083:3618/1	R1	+	-	+	-	0.471698	0.471698
ERR2061624.25909723 7001289F:109:CB97UANXX:2:1313:20878:54213/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909724 7001289F:109:CB97UANXX:2:1209:13318:14029/1	R1	+	-	+	-	0.368932	0.368932
ERR2061624.25909725 7001289F:109:CB97UANXX:2:1202:17025:32402/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909726 7001289F:109:CB97UANXX:2:2210:21207:101265/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909729 7001289F:109:CB97UANXX:2:2108:10669:12490/1	R1	-	+	-	+	0.142857	0.142857
ERR2061624.25909735 7001289F:109:CB97UANXX:2:2205:19607:14452/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909736 7001289F:109:CB97UANXX:2:2205:8989:84284/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909737 7001289F:109:CB97UANXX:2:1209:19955:38858/1	R1	+	-	+	-	0.471698	0.471698
ERR2061624.25909738 7001289F:109:CB97UANXX:2:2214:19759:33669/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909739 7001289F:109:CB97UANXX:2:1315:9753:16320/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909740 7001289F:109:CB97UANXX:2:2211:2346:10275/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909741 7001289F:109:CB97UANXX:2:2204:13026:101240/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909743 7001289F:109:CB97UANXX:2:2210:17700:48444/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909745 7001289F:109:CB97UANXX:2:2207:19248:21635/1	R1	+	-	+	-	0.862069	0.862069
ERR2061624.25909748 7001289F:109:CB97UANXX:2:2209:15839:14852/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909749 7001289F:109:CB97UANXX:2:2113:2877:86814/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909751 7001289F:109:CB97UANXX:2:1211:8645:42104/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909754 7001289F:109:CB97UANXX:2:1208:9074:64165/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909760 7001289F:109:CB97UANXX:2:1312:20116:69189/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909761 7001289F:109:CB97UANXX:2:1201:11471:26795/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909762 7001289F:109:CB97UANXX:2:1115:11061:97372/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909765 7001289F:109:CB97UANXX:2:1203:16470:62194/1	R1	+	-	+	-	0.981308	0.981308
ERR2061624.25909773 7001289F:109:CB97UANXX:2:1101:16652:26149/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909777 7001289F:109:CB97UANXX:2:2114:21275:11118/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909781 7001289F:109:CB97UANXX:2:2213:16508:59862/1	R1	-	+	-	+	0.250000	0.250000
ERR2061624.25909785 7001289F:109:CB97UANXX:2:1314:11840:35366/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909786 7001289F:109:CB97UANXX:2:1305:15654:73571/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909787 7001289F:109:CB97UANXX:2:1212:13037:66903/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909788 7001289F:109:CB97UANXX:2:1201:18856:64930/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909805 7001289F:109:CB97UANXX:2:1102:14988:89500/1	R1	+	-	+	-	0.504673	0.504673
ERR2061624.25909806 7001289F:109:CB97UANXX:2:1311:10351:14411/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909814 7001289F:109:CB97UANXX:2:2216:19844:93060/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909816 7001289F:109:CB97UANXX:2:2104:20999:24027/1	R1	+	-	+	-	0.320388	0.320388
ERR2061624.25909818 7001289F:109:CB97UANXX:2:2205:6369:44942/1	R1	+	-	+	-	0.690141	0.690141
ERR2061624.25909820 7001289F:109:CB97UANXX:2:2312:18304:101179/1	R1	+	-	+	-	0.612903	0.612903
ERR2061624.25909821 7001289F:109:CB97UANXX:2:2201:3796:65476/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909823 7001289F:109:CB97UANXX:2:2206:16800:61177/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909824 7001289F:109:CB97UANXX:2:2105:12130:66037/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909827 7001289F:109:CB97UANXX:2:1206:14313:41541/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909828 7001289F:109:CB97UANXX:2:2302:18017:66610/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909830 7001289F:109:CB97UANXX:2:2310:16213:39141/1	R1	+	-	+	-	0.111111	0.111111
ERR2061624.25909831 7001289F:109:CB97UANXX:2:2306:15063:73162/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909832 7001289F:109:CB97UANXX:2:1307:13533:48074/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909833 7001289F:109:CB97UANXX:2:2110:8175:62822/1	R1	+	-	+	-	0.875000	0.875000
ERR2061624.25909834 7001289F:109:CB97UANXX:2:2207:3493:89519/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909836 7001289F:109:CB97UANXX:2:2112:15948:31206/1	R1	+	-	+	-	0.636364	0.636364
ERR2061624.25909837 7001289F:109:CB97UANXX:2:2101:10183:23701/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909838 7001289F:109:CB97UANXX:2:2114:20952:40928/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909839 7001289F:109:CB97UANXX:2:2103:4521:93086/1	R1	+	-	+	-	0.469027	0.469027
ERR2061624.25909840 7001289F:109:CB97UANXX:2:1309:19406:10467/1	R1	+	-	+	-	0.710280	0.710280
ERR2061624.25909843 7001289F:109:CB97UANXX:2:1313:6354:4660/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909844 7001289F:109:CB97UANXX:2:1303:3858:56650/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909845 7001289F:109:CB97UANXX:2:1113:7970:73251/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909847 7001289F:109:CB97UANXX:2:1104:3163:75253/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909848 7001289F:109:CB97UANXX:2:2211:10037:90260/1	R1	+	-	+	-	0.636364	0.636364
ERR2061624.25909849 7001289F:109:CB97UANXX:2:1108:18180:35227/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909851 7001289F:109:CB97UANXX:2:2214:13307:90612/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909853 7001289F:109:CB97UANXX:2:2301:13533:24259/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909855 7001289F:109:CB97UANXX:2:2305:14751:46895/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909857 7001289F:109:CB97UANXX:2:2312:7878:20057/1	R1	+	-	+	-	0.570093	0.570093
ERR2061624.25909859 7001289F:109:CB97UANXX:2:2112:21305:37648/1	R1	-	+	-	+	0.178862	0.178862
ERR2061624.25909860 7001289F:109:CB97UANXX:2:2116:17125:73914/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909861 7001289F:109:CB97UANXX:2:1311:4085:54387/1	R1	+	-	+	-	0.457944	0.457944
ERR2061624.25909862 7001289F:109:CB97UANXX:2:1108:19979:23470/1	R1	+	-	+	-	0.433628	0.433628
ERR2061624.25909863 7001289F:109:CB97UANXX:2:2205:17908:5460/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909864 7001289F:109:CB97UANXX:2:2106:16288:38006/1	R1	+	-	+	-	0.531915	0.531915
ERR2061624.25909866 7001289F:109:CB97UANXX:2:1209:16132:93872/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909870 7001289F:109:CB97UANXX:2:2211:6599:49882/1	R1	+	-	+	-	0.657895	0.657895
ERR2061624.25909871 7001289F:109:CB97UANXX:2:2215:10207:67585/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909872 7001289F:109:CB97UANXX:2:2309:16854:35604/1	R1	+	-	+	-	0.446429	0.446429
ERR2061624.25909873 7001289F:109:CB97UANXX:2:2215:11649:55669/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909874 7001289F:109:CB97UANXX:2:1207:16903:77351/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909875 7001289F:109:CB97UANXX:2:1101:17056:89775/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909877 7001289F:109:CB97UANXX:2:2216:13350:39365/1	R1	+	-	+	-	0.000000	0.000000
ERR2061624.25909879 7001289F:109:CB97UANXX:2:2305:8154:91259/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909882 7001289F:109:CB97UANXX:2:2101:8201:78675/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909885 7001289F:109:CB97UANXX:2:1304:12964:86258/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909886 7001289F:109:CB97UANXX:2:1212:19139:85983/1	R1	+	-	+	-	0.417722	0.417722
ERR2061624.25909887 7001289F:109:CB97UANXX:2:1202:7555:92620/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909888 7001289F:109:CB97UANXX:2:1215:6556:42883/1	R1	+	-	+	-	0.339450	0.339450
ERR2061624.25909889 7001289F:109:CB97UANXX:2:1203:10357:49485/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909891 7001289F:109:CB97UANXX:2:1216:3035:61551/1	R1	+	-	+	-	0.302752	0.302752
ERR2061624.25909893 7001289F:109:CB97UANXX:2:1113:19901:34885/1	R1	-	+	-	+	0.000000	0.000000
ERR2061624.25909894 7001289F:109:CB97UANXX:2:1115:1794:37902/1	R1	+	-	+	-	0.340206	0.340206
ERR2061624.25909895 7001289F:109:CB97UANXX:2:1107:14345:20257/1	R1	+	-	+	-	0.302752	0.302752
