2022-07-14T09:07:58
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061620.21016920 7001289F:103:C9WFLANXX:3:1110:15463:19003/1	R1	-	+	+	-	0.200000	0.446429
ERR2061620.21016921 7001289F:109:CB97UANXX:1:2207:8787:46970/1	R1	-	+	+	-	0.000000	0.553571
ERR2061620.21016922 7001289F:109:CB97UANXX:1:2114:9399:77146/2	R2	-	-	+	-	-	0.862069
ERR2061620.21016923 7001289F:109:CB97UANXX:1:2302:12831:35980/2	R2	-	-	+	-	-	0.862069
ERR2061620.21016924 7001289F:109:CB97UANXX:1:1104:17454:55837/1	R1	+	-	-	-	0.000000	-
ERR2061620.21016925 7001289F:103:C9WFLANXX:3:2208:18630:33432/1	R1	-	+	+	-	0.000000	0.433628
ERR2061620.21016926 7001289F:109:CB97UANXX:1:1113:15831:3897/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.21016928 7001289F:109:CB97UANXX:1:2101:4961:62068/1	R1	-	+	+	-	0.000000	0.000000
ERR2061620.21016929 7001289F:109:CB97UANXX:1:2315:3084:57518/1	R1	+	-	-	+	0.558824	0.000000
ERR2061620.21016930 7001289F:109:CB97UANXX:1:2214:2131:73422/1	R1	+	-	-	+	0.457944	0.000000
ERR2061620.21016931 7001289F:109:CB97UANXX:1:1113:7764:2458/1	R1	-	+	+	-	0.000000	0.690141
ERR2061620.21016932 7001289F:109:CB97UANXX:1:2112:17951:48475/2	R2	-	-	+	-	-	0.924528
ERR2061620.21016933 7001289F:109:CB97UANXX:1:2309:8726:7088/1	R1	+	-	-	-	0.961538	-
ERR2061620.21016934 7001289F:103:C9WFLANXX:4:2110:18705:60636/2	R2	-	-	+	-	-	0.000000
ERR2061620.21016939 7001289F:109:CB97UANXX:1:2305:13286:85881/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.21016940 7001289F:109:CB97UANXX:1:1113:5439:41870/2	R2	-	-	+	-	-	0.863636
ERR2061620.21016942 7001289F:103:C9WFLANXX:3:2314:9234:39011/2	R2	-	-	+	-	-	0.000000
ERR2061620.21016943 7001289F:103:C9WFLANXX:3:1206:11544:74424/2	R2	-	-	+	-	-	0.767442
ERR2061620.21016944 7001289F:109:CB97UANXX:1:1109:20451:85423/1	R1	-	+	+	-	0.000000	0.000000
ERR2061620.21016945 7001289F:109:CB97UANXX:1:1110:4159:53792/1	R1	-	+	+	-	0.000000	0.862069
ERR2061620.21016948 7001289F:109:CB97UANXX:1:2113:16374:61795/1	R1	-	+	+	-	0.195122	0.760000
ERR2061620.21016949 7001289F:109:CB97UANXX:1:1301:20828:27186/1	R1	-	+	+	-	0.153846	0.891892
ERR2061620.21016951 7001289F:103:C9WFLANXX:4:2212:6872:76893/1	R1	+	-	-	-	0.000000	-
ERR2061620.21016952 7001289F:109:CB97UANXX:1:1207:13285:45410/2	R2	-	-	+	-	-	0.000000
ERR2061620.21016953 7001289F:109:CB97UANXX:1:1207:15088:72900/2	R2	-	-	+	-	-	0.000000
ERR2061620.21016954 7001289F:103:C9WFLANXX:4:1302:10480:76598/1	R1	-	+	+	-	0.000000	0.000000
ERR2061620.21016958 7001289F:103:C9WFLANXX:3:2215:9850:49608/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.21016959 7001289F:109:CB97UANXX:1:1316:20960:52092/1	R1	-	+	-	-	0.258065	-
ERR2061620.21016961 7001289F:103:C9WFLANXX:3:2216:20861:99904/2	R2	-	-	+	-	-	0.000000
ERR2061620.21016963 7001289F:109:CB97UANXX:1:1301:2828:47918/1	R1	+	-	-	-	0.471698	-
ERR2061620.21138638 7001289F:103:C9WFLANXX:4:1312:20584:32619/1	R1	+	-	-	-	0.471698	-
ERR2061620.21247105 7001289F:109:CB97UANXX:1:1108:2341:69044/2	R2	-	-	-	+	-	0.403361
ERR2061620.21505989 7001289F:109:CB97UANXX:1:2316:14117:63182/2	R2	-	-	+	-	-	0.892857
ERR2061620.23926738 7001289F:103:C9WFLANXX:3:2306:4070:74805/1	R1	+	-	-	-	0.000000	-
ERR2061620.25072141 7001289F:109:CB97UANXX:1:2315:18867:81142/2	R2	-	-	-	+	-	0.471074
ERR2061620.26050988 7001289F:103:C9WFLANXX:3:2314:11450:100839/2	R2	-	-	-	+	-	0.221311
ERR2061620.26208988 7001289F:103:C9WFLANXX:3:1207:15179:19425/2	R2	-	-	+	-	-	0.540984
ERR2061620.26311126 7001289F:103:C9WFLANXX:3:1304:2104:61723/2	R2	-	-	+	-	-	0.302752
ERR2061620.26311127 7001289F:109:CB97UANXX:1:1306:18616:5545/2	R2	-	-	+	-	-	0.600000
ERR2061620.26311128 7001289F:103:C9WFLANXX:3:2316:11756:28630/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311129 7001289F:103:C9WFLANXX:3:1116:19446:100448/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311130 7001289F:103:C9WFLANXX:4:2315:10283:10630/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311131 7001289F:103:C9WFLANXX:4:2207:3411:39915/1	R1	+	-	-	-	0.447059	-
ERR2061620.26311132 7001289F:103:C9WFLANXX:4:1113:19127:30154/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311134 7001289F:109:CB97UANXX:1:2209:15773:35360/2	R2	-	-	+	-	-	0.565217
ERR2061620.26311135 7001289F:109:CB97UANXX:1:2312:12025:92432/2	R2	-	-	+	-	-	0.531915
ERR2061620.26311136 7001289F:109:CB97UANXX:1:2210:4489:54527/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311137 7001289F:109:CB97UANXX:1:2315:8145:36344/2	R2	-	-	+	-	-	0.345455
ERR2061620.26311138 7001289F:109:CB97UANXX:1:2215:17056:91425/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311140 7001289F:109:CB97UANXX:1:2105:10720:50640/2	R2	-	-	+	-	-	0.387755
ERR2061620.26311141 7001289F:103:C9WFLANXX:4:2208:20265:80336/1	R1	-	+	-	-	0.478261	-
ERR2061620.26311142 7001289F:103:C9WFLANXX:3:2314:19406:95725/1	R1	+	-	-	-	0.482143	-
ERR2061620.26311143 7001289F:103:C9WFLANXX:3:2109:17447:76255/1	R1	+	-	-	-	0.550562	-
ERR2061620.26311144 7001289F:103:C9WFLANXX:3:1204:19366:60502/2	R2	-	-	+	-	-	0.491071
ERR2061620.26311145 7001289F:103:C9WFLANXX:4:2204:8013:19439/1	R1	+	-	-	-	0.433628	-
ERR2061620.26311146 7001289F:109:CB97UANXX:1:1108:17008:58021/1	R1	+	-	-	-	0.433628	-
ERR2061620.26311147 7001289F:109:CB97UANXX:1:2310:18465:18004/1	R1	+	-	-	-	0.523364	-
ERR2061620.26311148 7001289F:109:CB97UANXX:1:2203:1413:22682/2	R2	-	-	+	-	-	0.774775
ERR2061620.26311149 7001289F:109:CB97UANXX:1:1316:14660:69026/1	R1	+	-	-	-	0.433628	-
ERR2061620.26311150 7001289F:109:CB97UANXX:1:1308:8043:42573/2	R2	-	-	+	-	-	0.446429
ERR2061620.26311151 7001289F:103:C9WFLANXX:3:1103:5427:68339/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311152 7001289F:103:C9WFLANXX:3:2303:3833:16023/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311153 7001289F:103:C9WFLANXX:3:2209:9503:75587/1	R1	+	-	-	-	0.457944	-
ERR2061620.26311154 7001289F:103:C9WFLANXX:3:2114:18699:10383/2	R2	-	-	+	-	-	0.704545
ERR2061620.26311155 7001289F:103:C9WFLANXX:3:1310:8323:57118/1	R1	+	-	-	-	0.457944	-
ERR2061620.26311156 7001289F:103:C9WFLANXX:3:1304:3763:98983/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311157 7001289F:103:C9WFLANXX:3:1114:7813:72689/2	R2	-	-	+	-	-	0.560748
ERR2061620.26311158 7001289F:103:C9WFLANXX:3:1116:18437:5176/1	R1	+	-	-	-	0.457944	-
ERR2061620.26311159 7001289F:103:C9WFLANXX:4:2309:11513:12168/1	R1	+	-	-	-	0.457944	-
ERR2061620.26311160 7001289F:103:C9WFLANXX:4:2308:5544:91348/2	R2	-	-	+	-	-	0.554455
ERR2061620.26311161 7001289F:103:C9WFLANXX:4:2102:6493:84872/2	R2	-	-	+	-	-	0.471698
ERR2061620.26311162 7001289F:103:C9WFLANXX:4:1314:20626:73787/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311163 7001289F:109:CB97UANXX:1:2315:20803:56647/2	R2	-	-	+	-	-	0.345455
ERR2061620.26311164 7001289F:109:CB97UANXX:1:2213:17212:67867/2	R2	-	-	+	-	-	0.302752
ERR2061620.26311165 7001289F:109:CB97UANXX:1:2215:20558:76033/1	R1	+	-	-	-	0.471698	-
ERR2061620.26311166 7001289F:109:CB97UANXX:1:2206:13078:17436/2	R2	-	-	+	-	-	0.775701
ERR2061620.26311167 7001289F:109:CB97UANXX:1:2113:12674:57948/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311168 7001289F:109:CB97UANXX:1:1316:7180:35900/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311169 7001289F:109:CB97UANXX:1:2301:9511:6053/2	R2	-	-	+	-	-	0.457944
ERR2061620.26311171 7001289F:109:CB97UANXX:1:1115:12585:17587/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311173 7001289F:103:C9WFLANXX:3:2214:15801:93709/2	R2	-	-	+	-	-	0.471698
ERR2061620.26311174 7001289F:103:C9WFLANXX:4:2205:15501:94463/2	R2	-	-	+	-	-	0.320388
ERR2061620.26311175 7001289F:103:C9WFLANXX:4:1311:8347:21379/2	R2	-	-	+	-	-	0.759259
ERR2061620.26311176 7001289F:103:C9WFLANXX:4:2107:10912:85212/1	R1	+	-	-	-	0.471698	-
ERR2061620.26311177 7001289F:103:C9WFLANXX:4:1114:16224:82230/1	R1	+	-	-	-	0.457944	-
ERR2061620.26311178 7001289F:103:C9WFLANXX:4:1108:10182:5433/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311179 7001289F:109:CB97UANXX:1:2210:19121:82775/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311180 7001289F:109:CB97UANXX:1:2214:4864:63143/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311181 7001289F:109:CB97UANXX:1:2204:13072:80981/2	R2	-	-	+	-	-	0.485149
ERR2061620.26311182 7001289F:109:CB97UANXX:1:2203:18484:21029/1	R1	+	-	-	-	0.471698	-
ERR2061620.26311183 7001289F:109:CB97UANXX:1:1313:5753:11656/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311184 7001289F:109:CB97UANXX:1:1313:14392:92874/2	R2	-	-	+	-	-	0.457944
ERR2061620.26311186 7001289F:103:C9WFLANXX:3:2314:15325:62607/2	R2	-	-	+	-	-	0.302752
ERR2061620.26311187 7001289F:103:C9WFLANXX:3:2301:6962:93524/1	R1	+	-	-	-	0.302752	-
ERR2061620.26311188 7001289F:103:C9WFLANXX:3:2103:20411:94461/1	R1	+	-	-	-	0.302752	-
ERR2061620.26311190 7001289F:103:C9WFLANXX:3:1302:12184:80871/2	R2	-	-	+	-	-	0.302752
ERR2061620.26311191 7001289F:103:C9WFLANXX:3:2112:7455:89098/1	R1	+	-	-	-	0.357798	-
ERR2061620.26311192 7001289F:103:C9WFLANXX:3:1313:8087:9956/1	R1	+	-	-	-	0.345455	-
ERR2061620.26311193 7001289F:103:C9WFLANXX:3:1212:20741:52536/2	R2	-	-	+	-	-	0.897959
ERR2061620.26311194 7001289F:103:C9WFLANXX:4:2116:14141:36544/1	R1	+	-	-	-	0.417722	-
ERR2061620.26311195 7001289F:103:C9WFLANXX:4:1301:19052:42461/2	R2	-	-	+	-	-	0.345455
ERR2061620.26311196 7001289F:103:C9WFLANXX:4:1114:11715:99400/1	R1	+	-	-	-	0.457944	-
ERR2061620.26311197 7001289F:109:CB97UANXX:1:1101:8848:52455/1	R1	+	-	-	-	0.302752	-
ERR2061620.26311198 7001289F:109:CB97UANXX:1:2215:13003:48306/2	R2	-	-	+	-	-	0.345455
ERR2061620.26311200 7001289F:109:CB97UANXX:1:2105:12233:17914/1	R1	+	-	-	-	0.500000	-
ERR2061620.26311201 7001289F:109:CB97UANXX:1:1312:18311:77785/1	R1	+	-	-	-	0.302752	-
ERR2061620.26311203 7001289F:109:CB97UANXX:1:1204:20462:60796/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311204 7001289F:109:CB97UANXX:1:1214:12959:68363/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311205 7001289F:109:CB97UANXX:1:1308:11692:23734/2	R2	-	-	+	-	-	0.345455
ERR2061620.26311206 7001289F:109:CB97UANXX:1:1205:6625:17232/1	R1	+	-	-	-	0.446429	-
ERR2061620.26311207 7001289F:109:CB97UANXX:1:1114:4402:17470/1	R1	+	-	-	-	0.302752	-
ERR2061620.26311208 7001289F:109:CB97UANXX:1:2213:6324:18501/1	R1	-	+	+	-	0.000000	0.433628
ERR2061620.26311209 7001289F:109:CB97UANXX:1:2108:17359:54892/1	R1	-	+	+	-	0.000000	0.000000
ERR2061620.26311210 7001289F:109:CB97UANXX:1:2307:19071:90522/2	R2	-	-	+	-	-	0.457944
ERR2061620.26311211 7001289F:103:C9WFLANXX:3:1104:6867:4212/1	R1	+	-	-	-	0.413043	-
ERR2061620.26311212 7001289F:103:C9WFLANXX:3:1212:8327:42949/1	R1	+	-	-	-	0.320388	-
ERR2061620.26311213 7001289F:103:C9WFLANXX:4:2301:5400:66797/2	R2	-	-	+	-	-	0.302752
ERR2061620.26311214 7001289F:103:C9WFLANXX:4:1213:1503:16142/1	R1	+	-	-	-	0.302752	-
ERR2061620.26311215 7001289F:103:C9WFLANXX:4:1109:10727:60435/2	R2	-	-	+	-	-	0.345455
ERR2061620.26311216 7001289F:109:CB97UANXX:1:2312:20295:76198/2	R2	-	-	+	-	-	0.345455
ERR2061620.26311217 7001289F:109:CB97UANXX:1:2101:9609:73874/1	R1	+	-	-	-	0.636364	-
ERR2061620.26311218 7001289F:109:CB97UANXX:1:1314:7460:8350/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311219 7001289F:109:CB97UANXX:1:1202:10017:27127/1	R1	+	-	-	-	0.545455	-
ERR2061620.26311220 7001289F:103:C9WFLANXX:3:2110:14879:38727/2	R2	-	-	+	-	-	0.446429
ERR2061620.26311221 7001289F:103:C9WFLANXX:3:1109:6849:57501/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311222 7001289F:109:CB97UANXX:1:2204:7390:85454/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311223 7001289F:109:CB97UANXX:1:1301:8052:23134/2	R2	-	-	+	-	-	0.446429
ERR2061620.26311228 7001289F:109:CB97UANXX:1:1304:3802:10995/1	R1	-	+	+	-	0.000000	0.504673
ERR2061620.26311229 7001289F:103:C9WFLANXX:3:1112:17016:31324/1	R1	+	-	-	-	0.500000	-
ERR2061620.26311230 7001289F:109:CB97UANXX:1:1304:4397:38982/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311232 7001289F:103:C9WFLANXX:4:1115:15203:94375/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311233 7001289F:109:CB97UANXX:1:2312:19466:38576/1	R1	+	-	-	-	0.492537	-
ERR2061620.26311234 7001289F:103:C9WFLANXX:3:2216:12853:13366/1	R1	-	+	+	-	0.000000	0.513514
ERR2061620.26311235 7001289F:109:CB97UANXX:1:2202:13342:16713/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311236 7001289F:109:CB97UANXX:1:1314:7508:59857/1	R1	+	-	-	+	0.446429	0.000000
ERR2061620.26311237 7001289F:103:C9WFLANXX:4:2308:18329:17125/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311238 7001289F:103:C9WFLANXX:3:1201:7595:48416/1	R1	-	+	+	-	0.101695	0.000000
ERR2061620.26311239 7001289F:109:CB97UANXX:1:1115:13532:80738/1	R1	+	-	-	+	0.446429	0.000000
ERR2061620.26311240 7001289F:109:CB97UANXX:1:2115:8238:98012/1	R1	+	-	-	+	0.539823	0.000000
ERR2061620.26311241 7001289F:109:CB97UANXX:1:2302:11509:79937/1	R1	-	+	+	-	0.102564	0.452055
ERR2061620.26311242 7001289F:109:CB97UANXX:1:2313:16819:5115/1	R1	+	-	-	+	0.339450	0.036697
ERR2061620.26311243 7001289F:109:CB97UANXX:1:1307:16929:58612/1	R1	-	+	+	-	0.000000	0.500000
ERR2061620.26311244 7001289F:109:CB97UANXX:1:1310:3938:80871/1	R1	+	-	-	+	0.446429	0.000000
ERR2061620.26311245 7001289F:109:CB97UANXX:1:1111:4343:57689/1	R1	-	+	+	-	0.000000	0.446429
ERR2061620.26311246 7001289F:103:C9WFLANXX:3:2204:5509:64020/1	R1	-	+	+	-	0.000000	0.500000
ERR2061620.26311248 7001289F:109:CB97UANXX:1:2316:2532:52136/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311250 7001289F:103:C9WFLANXX:4:1102:6362:19670/1	R1	+	-	-	+	0.433628	0.000000
ERR2061620.26311251 7001289F:103:C9WFLANXX:3:2208:20199:9325/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311253 7001289F:103:C9WFLANXX:3:1101:7411:34710/1	R1	+	-	-	-	0.690141	-
ERR2061620.26311254 7001289F:103:C9WFLANXX:3:2306:10014:83871/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311255 7001289F:103:C9WFLANXX:3:2111:4061:91388/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311256 7001289F:109:CB97UANXX:1:2314:7433:49445/1	R1	+	-	-	-	0.887850	-
ERR2061620.26311257 7001289F:109:CB97UANXX:1:2104:10839:61768/2	R2	-	-	+	-	-	0.513514
ERR2061620.26311258 7001289F:109:CB97UANXX:1:1313:1859:27993/1	R1	+	-	-	+	0.756098	0.000000
ERR2061620.26311259 7001289F:109:CB97UANXX:1:1113:12651:38113/1	R1	+	-	-	+	0.690141	0.000000
ERR2061620.26311260 7001289F:103:C9WFLANXX:3:2315:18810:64106/1	R1	-	+	+	-	0.000000	0.485149
ERR2061620.26311261 7001289F:103:C9WFLANXX:3:2212:1621:61395/1	R1	+	-	-	+	0.446429	0.000000
ERR2061620.26311262 7001289F:103:C9WFLANXX:4:1105:2927:52944/2	R2	-	-	+	-	-	0.365385
ERR2061620.26311264 7001289F:103:C9WFLANXX:4:2315:13029:51051/1	R1	+	-	-	+	0.495413	0.198347
ERR2061620.26311268 7001289F:109:CB97UANXX:1:2204:6750:93263/1	R1	+	-	-	-	0.918367	-
ERR2061620.26311269 7001289F:109:CB97UANXX:1:2211:16787:73115/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311272 7001289F:109:CB97UANXX:1:1116:12992:76085/1	R1	-	+	+	-	0.072917	0.609756
ERR2061620.26311273 7001289F:103:C9WFLANXX:3:1316:13779:42252/1	R1	-	+	+	-	0.153846	0.891892
ERR2061620.26311274 7001289F:109:CB97UANXX:1:1213:14947:17793/1	R1	+	-	-	-	0.781250	-
ERR2061620.26311277 7001289F:103:C9WFLANXX:3:1316:16350:42014/1	R1	+	-	-	-	1.000000	-
ERR2061620.26311278 7001289F:109:CB97UANXX:1:1105:18630:19038/1	R1	+	-	-	-	0.722222	-
ERR2061620.26311280 7001289F:109:CB97UANXX:1:1107:17689:47495/1	R1	-	+	+	-	0.000000	0.760000
ERR2061620.26311283 7001289F:109:CB97UANXX:1:1213:5093:25209/1	R1	+	-	-	+	0.891892	0.344828
ERR2061620.26311284 7001289F:109:CB97UANXX:1:2304:12382:41198/2	R2	-	-	+	-	-	0.636364
ERR2061620.26311286 7001289F:109:CB97UANXX:1:1310:6338:65895/2	R2	-	-	+	-	-	0.918367
ERR2061620.26311288 7001289F:103:C9WFLANXX:3:2101:6589:36947/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311289 7001289F:109:CB97UANXX:1:2109:12478:42487/1	R1	+	-	-	+	0.840000	0.000000
ERR2061620.26311296 7001289F:109:CB97UANXX:1:2309:16644:20287/1	R1	-	+	-	-	0.000000	-
ERR2061620.26311297 7001289F:109:CB97UANXX:1:2213:16114:56127/1	R1	-	+	-	-	0.129032	-
ERR2061620.26311298 7001289F:109:CB97UANXX:1:2313:4596:68931/2	R2	-	-	-	+	-	0.000000
ERR2061620.26311300 7001289F:109:CB97UANXX:1:2307:4728:10749/1	R1	-	+	+	-	0.375000	0.760000
ERR2061620.26311302 7001289F:109:CB97UANXX:1:2104:5573:20223/2	R2	-	-	+	-	-	0.915254
ERR2061620.26311303 7001289F:109:CB97UANXX:1:1216:20840:87393/1	R1	+	-	-	+	0.446429	0.480000
ERR2061620.26311304 7001289F:103:C9WFLANXX:4:2115:16074:32377/1	R1	-	+	+	-	0.133333	0.767442
ERR2061620.26311306 7001289F:109:CB97UANXX:1:1315:14196:18747/1	R1	+	-	-	-	0.862069	-
ERR2061620.26311307 7001289F:103:C9WFLANXX:3:1216:4947:25029/2	R2	-	-	+	-	-	0.413043
ERR2061620.26311308 7001289F:109:CB97UANXX:1:1202:6359:85440/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311309 7001289F:103:C9WFLANXX:3:2106:14877:70988/2	R2	-	-	-	+	-	0.363636
ERR2061620.26311311 7001289F:109:CB97UANXX:1:2203:5230:3389/2	R2	-	-	-	+	-	0.400000
ERR2061620.26311312 7001289F:109:CB97UANXX:1:1113:5534:13763/1	R1	-	+	-	-	0.327731	-
ERR2061620.26311313 7001289F:109:CB97UANXX:1:1113:21161:94800/1	R1	-	+	-	-	0.421053	-
ERR2061620.26311314 7001289F:109:CB97UANXX:1:2112:19729:87540/2	R2	-	-	+	-	-	0.892857
ERR2061620.26311317 7001289F:103:C9WFLANXX:4:2206:1290:40967/2	R2	-	-	-	+	-	0.000000
ERR2061620.26311319 7001289F:103:C9WFLANXX:3:1206:13487:29477/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311320 7001289F:103:C9WFLANXX:4:2107:9493:76877/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311321 7001289F:109:CB97UANXX:1:2306:16545:75789/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311322 7001289F:109:CB97UANXX:1:2311:4331:86043/2	R2	-	-	+	-	-	0.859155
ERR2061620.26311324 7001289F:103:C9WFLANXX:3:1315:1547:48766/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311327 7001289F:109:CB97UANXX:1:2304:18901:3019/1	R1	+	-	-	-	0.387755	-
ERR2061620.26311329 7001289F:109:CB97UANXX:1:2206:13873:28640/1	R1	-	+	+	-	0.631579	0.673684
ERR2061620.26311332 7001289F:103:C9WFLANXX:4:1302:11786:35296/2	R2	-	-	+	-	-	0.632353
ERR2061620.26311333 7001289F:109:CB97UANXX:1:2213:11672:90577/2	R2	-	-	+	-	-	0.413043
ERR2061620.26311338 7001289F:109:CB97UANXX:1:1114:7796:12499/2	R2	-	-	+	-	-	0.737705
ERR2061620.26311339 7001289F:103:C9WFLANXX:3:1112:2977:67716/2	R2	-	-	+	-	-	0.938462
ERR2061620.26311341 7001289F:103:C9WFLANXX:3:2101:16419:83229/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311342 7001289F:103:C9WFLANXX:3:1213:13029:100682/2	R2	-	-	+	-	-	0.345455
ERR2061620.26311343 7001289F:103:C9WFLANXX:4:2213:8661:76878/1	R1	+	-	-	-	0.345455	-
ERR2061620.26311344 7001289F:103:C9WFLANXX:4:1302:10039:39180/2	R2	-	-	+	-	-	0.345455
ERR2061620.26311345 7001289F:103:C9WFLANXX:4:1307:13438:49597/1	R1	+	-	-	-	0.345455	-
ERR2061620.26311346 7001289F:109:CB97UANXX:1:2314:8647:51811/1	R1	+	-	-	-	0.345455	-
ERR2061620.26311347 7001289F:109:CB97UANXX:1:1306:14503:13104/2	R2	-	-	+	-	-	0.345455
ERR2061620.26311348 7001289F:109:CB97UANXX:1:1215:5957:3411/1	R1	+	-	-	-	0.365385	-
ERR2061620.26311349 7001289F:109:CB97UANXX:1:2303:3726:17009/2	R2	-	-	+	-	-	0.387755
ERR2061620.26311350 7001289F:103:C9WFLANXX:4:1214:4864:31427/1	R1	+	-	-	+	0.365385	0.000000
ERR2061620.26311351 7001289F:103:C9WFLANXX:4:1201:4970:41404/1	R1	+	-	-	-	0.471698	-
ERR2061620.26311352 7001289F:103:C9WFLANXX:4:1303:6256:26479/1	R1	+	-	-	+	0.345455	0.000000
ERR2061620.26311354 7001289F:103:C9WFLANXX:3:2316:12923:19549/2	R2	-	-	+	-	-	0.302752
ERR2061620.26311355 7001289F:103:C9WFLANXX:3:2105:6804:76958/1	R1	+	-	-	-	0.302752	-
ERR2061620.26311356 7001289F:103:C9WFLANXX:3:1205:13129:74372/2	R2	-	-	+	-	-	0.302752
ERR2061620.26311357 7001289F:103:C9WFLANXX:3:1116:4670:15461/2	R2	-	-	+	-	-	0.302752
ERR2061620.26311358 7001289F:103:C9WFLANXX:4:2313:16192:40588/2	R2	-	-	+	-	-	0.302752
ERR2061620.26311359 7001289F:109:CB97UANXX:1:2312:4123:44707/2	R2	-	-	+	-	-	0.362637
ERR2061620.26311360 7001289F:109:CB97UANXX:1:2106:11725:65940/2	R2	-	-	+	-	-	0.412844
ERR2061620.26311361 7001289F:109:CB97UANXX:1:1305:8075:97291/1	R1	+	-	-	-	0.302752	-
ERR2061620.26311362 7001289F:109:CB97UANXX:1:1208:16370:23825/1	R1	+	-	-	-	0.302752	-
ERR2061620.26311363 7001289F:103:C9WFLANXX:3:1107:1250:42414/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311364 7001289F:103:C9WFLANXX:3:2209:12109:85982/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311365 7001289F:103:C9WFLANXX:3:1303:9476:90134/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311366 7001289F:103:C9WFLANXX:4:2103:18389:2551/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311367 7001289F:103:C9WFLANXX:4:2104:8991:41630/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311368 7001289F:109:CB97UANXX:1:1106:15228:66979/1	R1	+	-	-	-	0.911111	-
ERR2061620.26311369 7001289F:109:CB97UANXX:1:2212:20074:33538/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311370 7001289F:109:CB97UANXX:1:2214:18384:99937/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311371 7001289F:109:CB97UANXX:1:2103:7027:33226/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311372 7001289F:109:CB97UANXX:1:1307:16828:37383/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311373 7001289F:109:CB97UANXX:1:1316:5710:30583/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311374 7001289F:109:CB97UANXX:1:1316:17513:77175/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311375 7001289F:109:CB97UANXX:1:2301:16109:50976/1	R1	+	-	-	-	0.000000	-
ERR2061620.26311376 7001289F:109:CB97UANXX:1:1206:8784:55337/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311377 7001289F:103:C9WFLANXX:3:2105:17057:72103/1	R1	-	+	+	-	0.000000	0.000000
ERR2061620.26311378 7001289F:109:CB97UANXX:1:1307:4725:74275/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.26311379 7001289F:109:CB97UANXX:1:1215:15620:15875/2	R2	-	-	+	-	-	0.000000
ERR2061620.26311381 7001289F:103:C9WFLANXX:3:2109:8994:7323/1	R1	+	-	-	-	0.457944	-
ERR2061620.26311382 7001289F:103:C9WFLANXX:3:1309:9246:7300/1	R1	+	-	-	-	0.433628	-
ERR2061620.26311384 7001289F:103:C9WFLANXX:3:1210:18841:54744/2	R2	-	-	+	-	-	0.457944
