2024-12-26T17:26:51
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061615.10990901 7001289F:109:CB97UANXX:2:2109:16544:61145/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10990917 7001289F:109:CB97UANXX:2:2208:17842:25688/1	R1	+	-	+	-	0.767442	0.767442
ERR2061615.10990921 7001289F:109:CB97UANXX:2:1104:9521:26752/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.10990924 7001289F:109:CB97UANXX:2:2216:11858:4861/1	R1	+	-	+	-	0.600000	0.600000
ERR2061615.10990926 7001289F:109:CB97UANXX:2:1110:9063:81829/1	R1	-	+	-	+	0.296296	0.296296
ERR2061615.10990936 7001289F:109:CB97UANXX:2:1108:7826:46592/1	R1	+	-	+	-	0.830508	0.830508
ERR2061615.10990940 7001289F:109:CB97UANXX:2:1312:8794:51397/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10990941 7001289F:109:CB97UANXX:2:2316:9297:26898/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10990943 7001289F:109:CB97UANXX:2:1309:1618:82566/1	R1	+	-	+	-	0.540000	0.540000
ERR2061615.10990946 7001289F:109:CB97UANXX:2:2109:3820:79461/1	R1	+	-	+	-	0.365385	0.365385
ERR2061615.10990950 7001289F:109:CB97UANXX:2:2315:20137:64100/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10990951 7001289F:109:CB97UANXX:2:1308:3202:50500/1	R1	+	-	+	-	0.657895	0.657895
ERR2061615.10990957 7001289F:109:CB97UANXX:2:2215:15431:6064/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10990959 7001289F:109:CB97UANXX:2:2211:6882:56464/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10990963 7001289F:109:CB97UANXX:2:2111:2372:41459/1	R1	+	-	+	-	0.972973	0.972973
ERR2061615.10990965 7001289F:109:CB97UANXX:2:2104:8318:37229/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.10990970 7001289F:109:CB97UANXX:2:2203:18255:4448/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.10990973 7001289F:109:CB97UANXX:2:1305:7687:82833/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.10990977 7001289F:109:CB97UANXX:2:1107:1705:96989/1	R1	+	-	+	-	0.595745	0.595745
ERR2061615.10990978 7001289F:109:CB97UANXX:2:2310:14567:14849/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.10990981 7001289F:109:CB97UANXX:2:1306:8293:2330/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10990982 7001289F:109:CB97UANXX:2:1213:10758:81156/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10990983 7001289F:109:CB97UANXX:2:2110:7174:57005/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.10990986 7001289F:109:CB97UANXX:2:2102:8374:13772/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.10990987 7001289F:109:CB97UANXX:2:2114:20157:11096/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.10990988 7001289F:109:CB97UANXX:2:1310:8191:57191/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.10990989 7001289F:109:CB97UANXX:2:2105:18890:68031/1	R1	+	-	+	-	0.365385	0.365385
ERR2061615.10990990 7001289F:109:CB97UANXX:2:1315:20439:78528/1	R1	+	-	+	-	0.390909	0.390909
ERR2061615.10990996 7001289F:109:CB97UANXX:2:1204:5078:68775/1	R1	+	-	+	-	0.413043	0.413043
ERR2061615.10990997 7001289F:109:CB97UANXX:2:1204:20938:74370/1	R1	+	-	+	-	0.639640	0.639640
ERR2061615.10990998 7001289F:109:CB97UANXX:2:1203:7795:98052/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.10991001 7001289F:109:CB97UANXX:2:1115:18064:78991/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.10991003 7001289F:109:CB97UANXX:2:1114:1303:34918/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.10991004 7001289F:109:CB97UANXX:2:2214:12762:38789/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.10991009 7001289F:109:CB97UANXX:2:2312:9682:22480/1	R1	-	+	-	+	0.357724	0.357724
ERR2061615.10991010 7001289F:109:CB97UANXX:2:2203:21076:45493/1	R1	+	-	+	-	0.605505	0.605505
ERR2061615.10991011 7001289F:109:CB97UANXX:2:2114:9096:92872/1	R1	+	-	+	-	0.340206	0.340206
ERR2061615.10991012 7001289F:109:CB97UANXX:2:1303:5769:100660/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.10991014 7001289F:109:CB97UANXX:2:1307:20112:14017/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.10991019 7001289F:109:CB97UANXX:2:1108:13480:100736/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.10991022 7001289F:109:CB97UANXX:2:2106:13718:5890/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991023 7001289F:109:CB97UANXX:2:1311:8506:81384/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991025 7001289F:109:CB97UANXX:2:1102:7853:15470/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991026 7001289F:109:CB97UANXX:2:1102:2537:37158/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991027 7001289F:109:CB97UANXX:2:2307:10267:88024/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991028 7001289F:109:CB97UANXX:2:1305:20000:97399/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10991030 7001289F:109:CB97UANXX:2:1210:10947:43639/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991031 7001289F:109:CB97UANXX:2:1116:11751:96560/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991036 7001289F:109:CB97UANXX:2:2107:4260:36249/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.10991039 7001289F:109:CB97UANXX:2:1105:9383:46065/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.10991042 7001289F:109:CB97UANXX:2:1213:18201:22236/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991048 7001289F:109:CB97UANXX:2:1202:9127:15293/1	R1	+	-	+	-	0.558824	0.558824
ERR2061615.10991052 7001289F:109:CB97UANXX:2:2212:12512:53507/1	R1	+	-	+	-	0.634615	0.634615
ERR2061615.10991054 7001289F:109:CB97UANXX:2:1206:14481:38564/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10991055 7001289F:109:CB97UANXX:2:2215:9951:91972/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991062 7001289F:109:CB97UANXX:2:1109:17964:46821/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991063 7001289F:109:CB97UANXX:2:1206:19903:36302/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.10991070 7001289F:109:CB97UANXX:2:2301:5850:79828/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10991072 7001289F:109:CB97UANXX:2:1107:4144:35498/1	R1	+	-	+	-	0.831683	0.831683
ERR2061615.10991081 7001289F:109:CB97UANXX:2:1116:11407:46676/1	R1	-	+	-	+	0.197917	0.197917
ERR2061615.10991082 7001289F:109:CB97UANXX:2:2312:10006:30863/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.10991083 7001289F:109:CB97UANXX:2:2112:16824:56582/1	R1	+	-	+	-	0.568182	0.568182
ERR2061615.10991084 7001289F:109:CB97UANXX:2:1108:1224:78979/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10991086 7001289F:109:CB97UANXX:2:1101:15833:17038/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10991087 7001289F:109:CB97UANXX:2:2301:13604:9826/1	R1	-	+	-	+	0.074074	0.074074
ERR2061615.10991088 7001289F:109:CB97UANXX:2:1311:4363:13700/1	R1	+	-	+	-	0.568182	0.568182
ERR2061615.10991089 7001289F:109:CB97UANXX:2:1302:14941:93422/1	R1	+	-	+	-	0.862069	0.862069
ERR2061615.10991090 7001289F:109:CB97UANXX:2:2205:18027:56287/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10991091 7001289F:109:CB97UANXX:2:1209:10825:37384/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.10991092 7001289F:109:CB97UANXX:2:1109:12617:96534/1	R1	+	-	+	-	0.673469	0.673469
ERR2061615.10991094 7001289F:109:CB97UANXX:2:2303:1542:30178/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991095 7001289F:109:CB97UANXX:2:1103:7844:62678/1	R1	+	-	+	-	0.590361	0.590361
ERR2061615.10991097 7001289F:109:CB97UANXX:2:1308:12206:4459/1	R1	+	-	+	-	0.609756	0.609756
ERR2061615.10991100 7001289F:109:CB97UANXX:2:1210:14719:17544/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991101 7001289F:109:CB97UANXX:2:1307:1984:62490/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991102 7001289F:109:CB97UANXX:2:1307:8636:80986/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10991104 7001289F:109:CB97UANXX:2:2312:10271:59651/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10991106 7001289F:109:CB97UANXX:2:2216:4616:91301/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.10991108 7001289F:109:CB97UANXX:2:2108:9733:67001/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10991110 7001289F:109:CB97UANXX:2:2312:20163:88668/1	R1	+	-	+	-	0.714286	0.714286
ERR2061615.10991111 7001289F:109:CB97UANXX:2:1302:20562:10752/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.10991117 7001289F:109:CB97UANXX:2:2304:4409:100441/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991122 7001289F:109:CB97UANXX:2:1313:15462:74890/1	R1	+	-	+	-	0.821782	0.821782
ERR2061615.10991123 7001289F:109:CB97UANXX:2:1215:17446:87094/1	R1	-	+	-	+	0.600000	0.600000
ERR2061615.10991125 7001289F:109:CB97UANXX:2:1207:11576:77170/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10991129 7001289F:109:CB97UANXX:2:1301:20729:25483/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10991134 7001289F:109:CB97UANXX:2:1205:8903:53001/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10991135 7001289F:109:CB97UANXX:2:1109:18774:23212/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.10991136 7001289F:109:CB97UANXX:2:2306:6956:36306/1	R1	+	-	+	-	0.961538	0.961538
ERR2061615.10991138 7001289F:109:CB97UANXX:2:1203:1179:14834/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.10991140 7001289F:109:CB97UANXX:2:2210:4326:96714/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.10991141 7001289F:109:CB97UANXX:2:2302:14817:11194/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.10991149 7001289F:109:CB97UANXX:2:2312:6253:43695/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.11174317 7001289F:109:CB97UANXX:2:2110:5824:11759/1	R1	-	+	-	+	0.032000	0.032000
ERR2061615.11812547 7001289F:109:CB97UANXX:2:1205:12703:14194/1	R1	-	+	-	+	0.128000	0.128000
ERR2061615.13535785 7001289F:109:CB97UANXX:2:1111:16920:55617/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13711458 7001289F:109:CB97UANXX:2:2205:1614:7526/1	R1	+	-	+	-	0.753846	0.753846
ERR2061615.13713794 7001289F:109:CB97UANXX:2:2204:6551:45428/1	R1	+	-	+	-	0.381818	0.381818
ERR2061615.13713799 7001289F:109:CB97UANXX:2:1208:18180:86319/1	R1	+	-	+	-	0.500000	0.500000
ERR2061615.13713800 7001289F:109:CB97UANXX:2:1113:14746:38715/1	R1	+	-	+	-	0.609756	0.609756
ERR2061615.13713801 7001289F:109:CB97UANXX:2:1105:9677:53492/1	R1	+	-	+	-	0.417722	0.417722
ERR2061615.13713802 7001289F:109:CB97UANXX:2:1107:4558:96147/1	R1	+	-	+	-	0.531915	0.531915
ERR2061615.13713804 7001289F:109:CB97UANXX:2:2316:14269:63889/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13713805 7001289F:109:CB97UANXX:2:1103:2962:4946/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13713806 7001289F:109:CB97UANXX:2:2112:8812:19676/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13713807 7001289F:109:CB97UANXX:2:2102:17765:51778/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.13713808 7001289F:109:CB97UANXX:2:1311:14880:95503/1	R1	+	-	+	-	0.513514	0.513514
ERR2061615.13713810 7001289F:109:CB97UANXX:2:1201:8216:57936/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13713812 7001289F:109:CB97UANXX:2:1204:7518:49213/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.13713814 7001289F:109:CB97UANXX:2:1112:8318:41303/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.13713815 7001289F:109:CB97UANXX:2:1105:2983:38919/1	R1	+	-	+	-	0.575472	0.575472
ERR2061615.13713817 7001289F:109:CB97UANXX:2:1106:7025:53571/1	R1	+	-	+	-	0.365385	0.365385
ERR2061615.13713818 7001289F:109:CB97UANXX:2:2310:5764:66501/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.13713819 7001289F:109:CB97UANXX:2:2306:16034:85108/1	R1	+	-	+	-	0.114583	0.114583
ERR2061615.13713820 7001289F:109:CB97UANXX:2:2314:10828:28206/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.13713821 7001289F:109:CB97UANXX:2:2308:6894:26105/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.13713822 7001289F:109:CB97UANXX:2:2112:5828:29512/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.13713828 7001289F:109:CB97UANXX:2:1211:8778:49306/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.13713829 7001289F:109:CB97UANXX:2:1211:2134:66449/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.13713833 7001289F:109:CB97UANXX:2:1207:20523:98837/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13713834 7001289F:109:CB97UANXX:2:1101:8022:74897/1	R1	+	-	+	-	0.560748	0.560748
ERR2061615.13713835 7001289F:109:CB97UANXX:2:1108:7180:67003/1	R1	+	-	+	-	0.531915	0.531915
ERR2061615.13713836 7001289F:109:CB97UANXX:2:2213:14742:30298/1	R1	+	-	+	-	0.509434	0.509434
ERR2061615.13713837 7001289F:109:CB97UANXX:2:2304:10809:78631/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.13713838 7001289F:109:CB97UANXX:2:2305:14022:66137/1	R1	+	-	+	-	0.376147	0.376147
ERR2061615.13713841 7001289F:109:CB97UANXX:2:1109:7869:90680/1	R1	+	-	+	-	0.320388	0.320388
ERR2061615.13713843 7001289F:109:CB97UANXX:2:1116:17887:63731/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13713848 7001289F:109:CB97UANXX:2:1315:5334:46079/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13713850 7001289F:109:CB97UANXX:2:1209:9577:90428/1	R1	+	-	+	-	0.509434	0.509434
ERR2061615.13713852 7001289F:109:CB97UANXX:2:1306:19401:9455/1	R1	+	-	+	-	0.381818	0.381818
ERR2061615.13713855 7001289F:109:CB97UANXX:2:1202:10658:59788/1	R1	+	-	+	-	0.046296	0.046296
ERR2061615.13713861 7001289F:109:CB97UANXX:2:1203:4205:93903/1	R1	+	-	+	-	0.634615	0.634615
ERR2061615.13713862 7001289F:109:CB97UANXX:2:1110:8674:70591/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.13713868 7001289F:109:CB97UANXX:2:2213:7779:72243/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13713869 7001289F:109:CB97UANXX:2:2309:10939:54903/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13713871 7001289F:109:CB97UANXX:2:2314:20000:32906/1	R1	+	-	+	-	0.485149	0.485149
ERR2061615.13713872 7001289F:109:CB97UANXX:2:1212:14879:45530/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13713873 7001289F:109:CB97UANXX:2:2207:15124:38731/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13713876 7001289F:109:CB97UANXX:2:2108:16713:61431/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13713878 7001289F:109:CB97UANXX:2:1208:19004:26065/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.13713879 7001289F:109:CB97UANXX:2:1104:9133:12065/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.13713880 7001289F:109:CB97UANXX:2:1116:7795:51077/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13713883 7001289F:109:CB97UANXX:2:2101:3387:90913/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.13713886 7001289F:109:CB97UANXX:2:1115:17349:10738/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.13713887 7001289F:109:CB97UANXX:2:1103:16627:10249/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.13713888 7001289F:109:CB97UANXX:2:2304:8336:30541/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13713889 7001289F:109:CB97UANXX:2:2303:12181:64362/1	R1	+	-	+	-	0.875000	0.875000
ERR2061615.13713892 7001289F:109:CB97UANXX:2:2307:18832:78495/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.13713899 7001289F:109:CB97UANXX:2:1301:2024:63268/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13713900 7001289F:109:CB97UANXX:2:1209:12876:45586/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.13713904 7001289F:109:CB97UANXX:2:2203:13544:66391/1	R1	-	+	-	+	0.032787	0.032787
ERR2061615.13713905 7001289F:109:CB97UANXX:2:2310:10247:84090/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.13713908 7001289F:109:CB97UANXX:2:1109:11272:93853/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.13713909 7001289F:109:CB97UANXX:2:2206:19445:92089/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.13713910 7001289F:109:CB97UANXX:2:1116:7054:80375/1	R1	+	-	+	-	0.844037	0.844037
ERR2061615.13713911 7001289F:109:CB97UANXX:2:2214:3155:91811/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13713916 7001289F:109:CB97UANXX:2:1115:3976:86634/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13713917 7001289F:109:CB97UANXX:2:2210:16567:88945/1	R1	+	-	+	-	0.388235	0.388235
ERR2061615.13713919 7001289F:109:CB97UANXX:2:2314:16203:75035/1	R1	+	-	+	-	0.595506	0.595506
ERR2061615.13713921 7001289F:109:CB97UANXX:2:2310:17434:87892/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13713923 7001289F:109:CB97UANXX:2:2113:18009:50763/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13713924 7001289F:109:CB97UANXX:2:1308:4554:58011/1	R1	+	-	+	-	0.492537	0.492537
ERR2061615.13713925 7001289F:109:CB97UANXX:2:1206:5485:81342/1	R1	-	+	-	+	0.600000	0.600000
ERR2061615.13713927 7001289F:109:CB97UANXX:2:1302:18297:100508/1	R1	+	-	+	-	0.387755	0.387755
ERR2061615.13713940 7001289F:109:CB97UANXX:2:1208:8983:34679/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13713943 7001289F:109:CB97UANXX:2:2310:10071:96684/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13713944 7001289F:109:CB97UANXX:2:2116:9117:53936/1	R1	-	+	-	+	0.084507	0.084507
ERR2061615.13713949 7001289F:109:CB97UANXX:2:2314:1609:67161/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13713951 7001289F:109:CB97UANXX:2:2314:8406:100643/1	R1	-	+	-	+	0.812500	0.812500
ERR2061615.13713954 7001289F:109:CB97UANXX:2:1307:18256:71612/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.13713955 7001289F:109:CB97UANXX:2:1306:15921:89600/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13713956 7001289F:109:CB97UANXX:2:1110:15837:70087/1	R1	-	+	-	+	0.291667	0.291667
ERR2061615.13713958 7001289F:109:CB97UANXX:2:2104:1276:64419/1	R1	+	-	+	-	0.636364	0.636364
ERR2061615.13713959 7001289F:109:CB97UANXX:2:2106:5762:63496/1	R1	+	-	+	-	0.340206	0.340206
ERR2061615.13713965 7001289F:109:CB97UANXX:2:1106:6545:90087/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13713967 7001289F:109:CB97UANXX:2:1112:3959:79495/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.13713968 7001289F:109:CB97UANXX:2:2101:16165:51431/1	R1	+	-	+	-	0.531915	0.531915
ERR2061615.13713982 7001289F:109:CB97UANXX:2:1112:9852:98256/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13713983 7001289F:109:CB97UANXX:2:2213:3909:50487/1	R1	-	+	-	+	0.850000	0.850000
ERR2061615.13713984 7001289F:109:CB97UANXX:2:2201:16119:20312/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13713985 7001289F:109:CB97UANXX:2:1308:13195:11320/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13713992 7001289F:109:CB97UANXX:2:1203:10338:41709/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.13713996 7001289F:109:CB97UANXX:2:2209:10244:94995/1	R1	+	-	+	-	0.863636	0.863636
ERR2061615.13713999 7001289F:109:CB97UANXX:2:1205:17388:100073/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13714001 7001289F:109:CB97UANXX:2:1108:16531:33111/1	R1	-	+	-	+	0.666667	0.666667
ERR2061615.13714002 7001289F:109:CB97UANXX:2:2201:19677:21144/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13714003 7001289F:109:CB97UANXX:2:2205:16701:70097/1	R1	-	+	-	+	0.203390	0.203390
ERR2061615.13714004 7001289F:109:CB97UANXX:2:2208:15798:55506/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13714007 7001289F:109:CB97UANXX:2:1110:13495:52588/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13714008 7001289F:109:CB97UANXX:2:1112:8534:90517/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13714010 7001289F:109:CB97UANXX:2:1107:6783:21331/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13714011 7001289F:109:CB97UANXX:2:2203:16468:34014/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13714015 7001289F:109:CB97UANXX:2:2108:7134:45812/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13714016 7001289F:109:CB97UANXX:2:1314:2576:96686/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13714018 7001289F:109:CB97UANXX:2:1307:12205:81371/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13714019 7001289F:109:CB97UANXX:2:1204:16496:48455/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13714020 7001289F:109:CB97UANXX:2:2307:12474:85704/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13714021 7001289F:109:CB97UANXX:2:2312:13536:64598/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13714022 7001289F:109:CB97UANXX:2:2204:7575:7345/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13714023 7001289F:109:CB97UANXX:2:2109:13286:64347/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.13714024 7001289F:109:CB97UANXX:2:2110:9305:33973/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.13714025 7001289F:109:CB97UANXX:2:2206:11209:40955/1	R1	+	-	+	-	0.515789	0.515789
ERR2061615.13714027 7001289F:109:CB97UANXX:2:1311:18052:33962/1	R1	+	-	+	-	0.433628	0.433628
ERR2061615.13714032 7001289F:109:CB97UANXX:2:2306:11119:11360/1	R1	-	+	-	+	0.158730	0.158730
ERR2061615.13714033 7001289F:109:CB97UANXX:2:1107:8389:4621/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13714034 7001289F:109:CB97UANXX:2:2304:15061:88616/1	R1	+	-	+	-	0.906250	0.906250
ERR2061615.13714036 7001289F:109:CB97UANXX:2:2205:9306:16456/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.13714039 7001289F:109:CB97UANXX:2:1312:14021:23684/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.13714040 7001289F:109:CB97UANXX:2:1311:15518:30617/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.13714041 7001289F:109:CB97UANXX:2:1301:6044:71366/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.13714045 7001289F:109:CB97UANXX:2:1202:3472:4611/1	R1	+	-	+	-	0.657895	0.657895
ERR2061615.13714048 7001289F:109:CB97UANXX:2:1216:10370:21853/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.13714053 7001289F:109:CB97UANXX:2:2212:19928:17302/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.13714055 7001289F:109:CB97UANXX:2:2208:13121:68307/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.13714056 7001289F:109:CB97UANXX:2:1301:19043:34484/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13714057 7001289F:109:CB97UANXX:2:1203:18447:58205/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13714058 7001289F:109:CB97UANXX:2:2105:17064:82713/1	R1	+	-	+	-	0.979798	0.979798
ERR2061615.13714059 7001289F:109:CB97UANXX:2:1302:19375:27162/1	R1	+	-	+	-	0.946667	0.946667
ERR2061615.13714060 7001289F:109:CB97UANXX:2:1313:13172:46521/1	R1	+	-	+	-	0.365385	0.365385
ERR2061615.13714061 7001289F:109:CB97UANXX:2:1215:9079:9421/1	R1	+	-	+	-	0.365385	0.365385
ERR2061615.13714062 7001289F:109:CB97UANXX:2:1113:9989:9267/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.13714066 7001289F:109:CB97UANXX:2:2111:10109:61542/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.13714067 7001289F:109:CB97UANXX:2:1312:17366:21636/1	R1	+	-	+	-	0.527273	0.527273
ERR2061615.13714068 7001289F:109:CB97UANXX:2:2214:5123:66837/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13714073 7001289F:109:CB97UANXX:2:2309:10811:13668/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13714074 7001289F:109:CB97UANXX:2:2213:17500:31395/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13714075 7001289F:109:CB97UANXX:2:2208:8578:27833/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.13714076 7001289F:109:CB97UANXX:2:1202:16736:100812/1	R1	-	+	-	+	0.082474	0.082474
ERR2061615.13714080 7001289F:109:CB97UANXX:2:1208:8785:32123/1	R1	+	-	+	-	0.390909	0.390909
ERR2061615.13714085 7001289F:109:CB97UANXX:2:1112:16823:31296/1	R1	+	-	+	-	0.558824	0.558824
ERR2061615.13714088 7001289F:109:CB97UANXX:2:2205:6490:29186/1	R1	+	-	+	-	0.600000	0.600000
ERR2061615.13714090 7001289F:109:CB97UANXX:2:2213:8210:9637/1	R1	+	-	+	-	0.000000	0.000000
